SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
126662,10/06/2020,Yamanashi,Japan,2020-10-07 04:23:40,196.0,6.0,173.0
126663,10/06/2020,Yaroslavl Oblast,Russia,2020-10-07 04:23:40,8932.0,47.0,8273.0
126664,10/06/2020,Yucatan,Mexico,2020-10-07 04:23:40,19085.0,1641.0,16540.0
126665,10/06/2020,Yukon,Canada,2020-10-07 04:23:40,15.0,0.0,15.0
126666,10/06/2020,Yunnan,Mainland China,2020-10-07 04:23:40,211.0,2.0,200.0
126667,10/06/2020,Zabaykalsky Krai,Russia,2020-10-07 04:23:40,6783.0,71.0,5194.0
126668,10/06/2020,Zacatecas,Mexico,2020-10-07 04:23:40,7905.0,758.0,6509.0
126669,10/06/2020,Zakarpattia Oblast,Ukraine,2020-10-07 04:23:40,10317.0,313.0,5368.0
126670,10/06/2020,Zaporizhia Oblast,Ukraine,2020-10-07 04:23:40,4746.0,74.0,1545.0
126671,10/06/2020,Zeeland,Netherlands,2020-10-07 04:23:40,1574.0,72.0,0.0
126672,10/06/2020,Zhejiang,Mainland China,2020-10-07 04:23:40,1282.0,1.0,1272.0
126673,10/06/2020,Zhytomyr Oblast,Ukraine,2020-10-07 04:23:40,7070.0,128.0,4006.0
126674,10/06/2020,Zuid-Holland,Netherlands,2020-10-07 04:23:40,43620.0,1431.0,0.0
126675,10/07/2020,,Afghanistan,2020-10-08 04:23:56,39548.0,1471.0,33045.0
126676,10/07/2020,,Albania,2020-10-08 04:23:56,14730.0,407.0,9115.0
126677,10/07/2020,,Algeria,2020-10-08 04:23:56,52520.0,1771.0,36857.0
126678,10/07/2020,,Andorra,2020-10-08 04:23:56,2568.0,53.0,1715.0
126679,10/07/2020,,Angola,2020-10-08 04:23:56,5725.0,211.0,2598.0
126680,10/07/2020,,Antigua and Barbuda,2020-10-08 04:23:56,108.0,3.0,97.0
126681,10/07/2020,,Argentina,2020-10-08 04:23:56,840915.0,22226.0,670725.0
126682,10/07/2020,,Armenia,2020-10-08 04:23:56,53755.0,995.0,45110.0
126683,10/07/2020,,Austria,2020-10-08 04:23:56,50848.0,830.0,40499.0
126684,10/07/2020,,Azerbaijan,2020-10-08 04:23:56,41113.0,602.0,38858.0
126685,10/07/2020,,Bahamas,2020-10-08 04:23:56,4713.0,102.0,2607.0
126686,10/07/2020,,Bahrain,2020-10-08 04:23:56,73932.0,262.0,69411.0
126687,10/07/2020,,Bangladesh,2020-10-08 04:23:56,373151.0,5440.0,286631.0
126688,10/07/2020,,Barbados,2020-10-08 04:23:56,203.0,7.0,182.0
126689,10/07/2020,,Belarus,2020-10-08 04:23:56,81505.0,874.0,75683.0
126690,10/07/2020,,Belgium,2020-10-08 04:23:56,137868.0,10108.0,19895.0
126691,10/07/2020,,Belize,2020-10-08 04:23:56,2310.0,34.0,1427.0
126692,10/07/2020,,Benin,2020-10-08 04:23:56,2411.0,41.0,1973.0
126693,10/07/2020,,Bhutan,2020-10-08 04:23:56,304.0,0.0,252.0
126694,10/07/2020,,Bolivia,2020-10-08 04:23:56,137706.0,8192.0,99268.0
126695,10/07/2020,,Bosnia and Herzegovina,2020-10-08 04:23:56,29075.0,908.0,22614.0
126696,10/07/2020,,Botswana,2020-10-08 04:23:56,3172.0,18.0,834.0
126697,10/07/2020,,Brunei,2020-10-08 04:23:56,146.0,3.0,143.0
126698,10/07/2020,,Bulgaria,2020-10-08 04:23:56,22743.0,873.0,15448.0
126699,10/07/2020,,Burkina Faso,2020-10-08 04:23:56,2222.0,59.0,1478.0
126700,10/07/2020,,Burma,2020-10-08 04:23:56,21433.0,510.0,6084.0
126701,10/07/2020,,Burundi,2020-10-08 04:23:56,515.0,1.0,472.0
126702,10/07/2020,,Cabo Verde,2020-10-08 04:23:56,6624.0,71.0,5684.0
126703,10/07/2020,,Cambodia,2020-10-08 04:23:56,281.0,0.0,276.0
126704,10/07/2020,,Cameroon,2020-10-08 04:23:56,20924.0,420.0,19764.0
126705,10/07/2020,,Central African Republic,2020-10-08 04:23:56,4852.0,62.0,1914.0
126706,10/07/2020,,Chad,2020-10-08 04:23:56,1251.0,89.0,1090.0
126707,10/07/2020,,Comoros,2020-10-08 04:23:56,491.0,7.0,468.0
126708,10/07/2020,,Congo (Brazzaville),2020-10-08 04:23:56,5089.0,89.0,3887.0
126709,10/07/2020,,Congo (Kinshasa),2020-10-08 04:23:56,10804.0,276.0,10239.0
126710,10/07/2020,,Costa Rica,2020-10-08 04:23:56,83497.0,1024.0,50295.0
126711,10/07/2020,,Croatia,2020-10-08 04:23:56,18447.0,309.0,16308.0
126712,10/07/2020,,Cuba,2020-10-08 04:23:56,5898.0,123.0,5321.0
126713,10/07/2020,,Cyprus,2020-10-08 04:23:56,1897.0,24.0,1369.0
126714,10/07/2020,,Czech Republic,2020-10-08 04:23:56,95360.0,829.0,50767.0
126715,10/07/2020,,Denmark,2020-10-08 04:23:56,30710.0,663.0,24240.0
126716,10/07/2020,,Diamond Princess,2020-10-08 04:23:56,712.0,13.0,651.0
126717,10/07/2020,,Djibouti,2020-10-08 04:23:56,5423.0,61.0,5353.0
126718,10/07/2020,,Dominica,2020-10-08 04:23:56,31.0,0.0,24.0
126719,10/07/2020,,Dominican Republic,2020-10-08 04:23:56,116148.0,2159.0,92157.0
126720,10/07/2020,,Ecuador,2020-10-08 04:23:56,143531.0,11743.0,120511.0
126721,10/07/2020,,Egypt,2020-10-08 04:23:56,104035.0,6010.0,97492.0
126722,10/07/2020,,El Salvador,2020-10-08 04:23:56,29737.0,873.0,24643.0
126723,10/07/2020,,Equatorial Guinea,2020-10-08 04:23:56,5052.0,83.0,4894.0
126724,10/07/2020,,Eritrea,2020-10-08 04:23:56,398.0,0.0,358.0
126725,10/07/2020,,Estonia,2020-10-08 04:23:56,3715.0,67.0,2813.0
126726,10/07/2020,,Eswatini,2020-10-08 04:23:56,5617.0,113.0,5196.0
126727,10/07/2020,,Ethiopia,2020-10-08 04:23:56,80895.0,1255.0,35670.0
126728,10/07/2020,,Fiji,2020-10-08 04:23:56,32.0,2.0,28.0
126729,10/07/2020,,Finland,2020-10-08 04:23:56,11049.0,346.0,8500.0
126730,10/07/2020,,France,2020-10-08 04:23:56,666849.0,32222.0,81431.0
126731,10/07/2020,,Gabon,2020-10-08 04:23:56,8815.0,54.0,8164.0
126732,10/07/2020,,Gambia,2020-10-08 04:23:56,3613.0,117.0,2235.0
126733,10/07/2020,,Georgia,2020-10-08 04:23:56,9753.0,63.0,5235.0
126734,10/07/2020,,Ghana,2020-10-08 04:23:56,46829.0,303.0,46060.0
126735,10/07/2020,,Greece,2020-10-08 04:23:56,20947.0,424.0,1347.0
126736,10/07/2020,,Grenada,2020-10-08 04:23:56,24.0,0.0,24.0
126737,10/07/2020,,Guatemala,2020-10-08 04:23:56,95704.0,3335.0,84036.0
126738,10/07/2020,,Guinea,2020-10-08 04:23:56,10863.0,68.0,10176.0
126739,10/07/2020,,Guinea-Bissau,2020-10-08 04:23:56,2385.0,40.0,1728.0
126740,10/07/2020,,Guyana,2020-10-08 04:23:56,3292.0,95.0,2084.0
126741,10/07/2020,,Haiti,2020-10-08 04:23:56,8838.0,229.0,7013.0
126742,10/07/2020,,Holy See,2020-10-08 04:23:56,12.0,0.0,12.0
126743,10/07/2020,,Honduras,2020-10-08 04:23:56,81016.0,2466.0,30590.0
126744,10/07/2020,,Hungary,2020-10-08 04:23:56,33114.0,877.0,9149.0
126745,10/07/2020,,Iceland,2020-10-08 04:23:56,3172.0,10.0,2366.0
126746,10/07/2020,,Indonesia,2020-10-08 04:23:56,315714.0,11472.0,240291.0
126747,10/07/2020,,Iran,2020-10-08 04:23:56,483844.0,27658.0,397109.0
126748,10/07/2020,,Iraq,2020-10-08 04:23:56,391044.0,9604.0,319784.0
126749,10/07/2020,,Ireland,2020-10-08 04:23:56,39584.0,1816.0,23364.0
126750,10/07/2020,,Israel,2020-10-08 04:23:56,282340.0,1846.0,219970.0
126751,10/07/2020,,Ivory Coast,2020-10-08 04:23:56,19935.0,120.0,19550.0
126752,10/07/2020,,Jamaica,2020-10-08 04:23:56,7191.0,126.0,2700.0
126753,10/07/2020,,Jordan,2020-10-08 04:23:56,20200.0,131.0,5575.0
126754,10/07/2020,,Kazakhstan,2020-10-08 04:23:56,142239.0,2107.0,131111.0
126755,10/07/2020,,Kenya,2020-10-08 04:23:56,39907.0,748.0,31659.0
126756,10/07/2020,,Kosovo,2020-10-08 04:23:56,15938.0,638.0,14143.0
126757,10/07/2020,,Kuwait,2020-10-08 04:23:56,108743.0,639.0,100776.0
126758,10/07/2020,,Kyrgyzstan,2020-10-08 04:23:56,48097.0,1069.0,43798.0
126759,10/07/2020,,Laos,2020-10-08 04:23:56,23.0,0.0,22.0
126760,10/07/2020,,Latvia,2020-10-08 04:23:56,2261.0,40.0,1322.0
126761,10/07/2020,,Lebanon,2020-10-08 04:23:56,48377.0,433.0,21120.0
126762,10/07/2020,,Lesotho,2020-10-08 04:23:56,1767.0,40.0,926.0
126763,10/07/2020,,Liberia,2020-10-08 04:23:56,1355.0,82.0,1245.0
126764,10/07/2020,,Libya,2020-10-08 04:23:56,39513.0,608.0,22831.0
126765,10/07/2020,,Liechtenstein,2020-10-08 04:23:56,131.0,1.0,116.0
126766,10/07/2020,,Lithuania,2020-10-08 04:23:56,5483.0,101.0,2600.0
126767,10/07/2020,,Luxembourg,2020-10-08 04:23:56,9119.0,128.0,7900.0
126768,10/07/2020,,MS Zaandam,2020-10-08 04:23:56,9.0,2.0,0.0
126769,10/07/2020,,Madagascar,2020-10-08 04:23:56,16633.0,235.0,15808.0
126770,10/07/2020,,Malawi,2020-10-08 04:23:56,5803.0,180.0,4575.0
126771,10/07/2020,,Malaysia,2020-10-08 04:23:56,13993.0,141.0,10501.0
126772,10/07/2020,,Maldives,2020-10-08 04:23:56,10656.0,34.0,9547.0
126773,10/07/2020,,Mali,2020-10-08 04:23:56,3210.0,131.0,2502.0
126774,10/07/2020,,Malta,2020-10-08 04:23:56,3442.0,41.0,2865.0
126775,10/07/2020,,Mauritania,2020-10-08 04:23:56,7535.0,162.0,7212.0
126776,10/07/2020,,Mauritius,2020-10-08 04:23:56,395.0,10.0,358.0
126777,10/07/2020,,Moldova,2020-10-08 04:23:56,58794.0,1406.0,42480.0
126778,10/07/2020,,Monaco,2020-10-08 04:23:56,227.0,2.0,202.0
126779,10/07/2020,,Mongolia,2020-10-08 04:23:56,315.0,0.0,308.0
126780,10/07/2020,,Montenegro,2020-10-08 04:23:56,12794.0,190.0,8907.0
126781,10/07/2020,,Morocco,2020-10-08 04:23:56,140024.0,2439.0,118142.0
126782,10/07/2020,,Mozambique,2020-10-08 04:23:56,9494.0,68.0,6812.0
126783,10/07/2020,,Namibia,2020-10-08 04:23:56,11714.0,126.0,9673.0
126784,10/07/2020,,Nepal,2020-10-08 04:23:56,94253.0,578.0,68668.0
126785,10/07/2020,,New Zealand,2020-10-08 04:23:56,1864.0,25.0,1800.0
126786,10/07/2020,,Nicaragua,2020-10-08 04:23:56,5264.0,153.0,4225.0
126787,10/07/2020,,Niger,2020-10-08 04:23:56,1200.0,69.0,1122.0
126788,10/07/2020,,Nigeria,2020-10-08 04:23:56,59738.0,1113.0,51403.0
126789,10/07/2020,,North Macedonia,2020-10-08 04:23:56,19413.0,772.0,15749.0
126790,10/07/2020,,Norway,2020-10-08 04:23:56,15013.0,275.0,11863.0
126791,10/07/2020,,Oman,2020-10-08 04:23:56,103465.0,1000.0,91329.0
126792,10/07/2020,,Panama,2020-10-08 04:23:56,117300.0,2448.0,93610.0
126793,10/07/2020,,Papua New Guinea,2020-10-08 04:23:56,541.0,7.0,527.0
126794,10/07/2020,,Paraguay,2020-10-08 04:23:56,46435.0,989.0,29270.0
126795,10/07/2020,,Philippines,2020-10-08 04:23:56,329637.0,5925.0,273723.0
126796,10/07/2020,,Poland,2020-10-08 04:23:56,107319.0,2792.0,75346.0
126797,10/07/2020,,Portugal,2020-10-08 04:23:56,81256.0,2040.0,51037.0
126798,10/07/2020,,Qatar,2020-10-08 04:23:56,127181.0,218.0,124108.0
126799,10/07/2020,,Romania,2020-10-08 04:23:56,142570.0,5203.0,111564.0
126800,10/07/2020,,Rwanda,2020-10-08 04:23:56,4883.0,29.0,3408.0
126801,10/07/2020,,Saint Kitts and Nevis,2020-10-08 04:23:56,19.0,0.0,17.0
126802,10/07/2020,,Saint Lucia,2020-10-08 04:23:56,27.0,0.0,27.0
126803,10/07/2020,,Saint Vincent and the Grenadines,2020-10-08 04:23:56,64.0,0.0,64.0
126804,10/07/2020,,Samoa,2020-10-08 04:23:56,0.0,0.0,0.0
126805,10/07/2020,,San Marino,2020-10-08 04:23:56,732.0,42.0,680.0
126806,10/07/2020,,Sao Tome and Principe,2020-10-08 04:23:56,914.0,15.0,888.0
126807,10/07/2020,,Saudi Arabia,2020-10-08 04:23:56,337711.0,4947.0,323208.0
126808,10/07/2020,,Senegal,2020-10-08 04:23:56,15174.0,313.0,12998.0
126809,10/07/2020,,Serbia,2020-10-08 04:23:56,34193.0,758.0,0.0
126810,10/07/2020,,Seychelles,2020-10-08 04:23:56,148.0,0.0,143.0
126811,10/07/2020,,Sierra Leone,2020-10-08 04:23:56,2287.0,72.0,1716.0
126812,10/07/2020,,Singapore,2020-10-08 04:23:56,57840.0,27.0,57624.0
126813,10/07/2020,,Slovakia,2020-10-08 04:23:56,14689.0,55.0,5200.0
126814,10/07/2020,,Slovenia,2020-10-08 04:23:56,7120.0,159.0,4535.0
126815,10/07/2020,,Somalia,2020-10-08 04:23:56,3745.0,99.0,3010.0
126816,10/07/2020,,South Africa,2020-10-08 04:23:56,685155.0,17248.0,618127.0
126817,10/07/2020,,South Korea,2020-10-08 04:23:56,24422.0,427.0,22463.0
126818,10/07/2020,,South Sudan,2020-10-08 04:23:56,2748.0,50.0,1290.0
126819,10/07/2020,,Sri Lanka,2020-10-08 04:23:56,4459.0,13.0,3274.0
126820,10/07/2020,,Sudan,2020-10-08 04:23:56,13668.0,836.0,6764.0
126821,10/07/2020,,Suriname,2020-10-08 04:23:56,4979.0,106.0,4781.0
126822,10/07/2020,,Switzerland,2020-10-08 04:23:56,57709.0,2082.0,47300.0
126823,10/07/2020,,Syria,2020-10-08 04:23:56,4504.0,212.0,1198.0
126824,10/07/2020,,Taiwan,2020-10-08 04:23:56,523.0,7.0,486.0
126825,10/07/2020,,Tajikistan,2020-10-08 04:23:56,10055.0,78.0,8876.0
126826,10/07/2020,,Tanzania,2020-10-08 04:23:56,509.0,21.0,183.0
126827,10/07/2020,,Thailand,2020-10-08 04:23:56,3622.0,59.0,3439.0
126828,10/07/2020,,Timor-Leste,2020-10-08 04:23:56,28.0,0.0,28.0
126829,10/07/2020,,Togo,2020-10-08 04:23:56,1898.0,49.0,1419.0
126830,10/07/2020,,Trinidad and Tobago,2020-10-08 04:23:56,4887.0,84.0,3010.0
126831,10/07/2020,,Tunisia,2020-10-08 04:23:56,24542.0,364.0,5032.0
126832,10/07/2020,,Turkey,2020-10-08 04:23:56,329138.0,8609.0,288954.0
126833,10/07/2020,,Uganda,2020-10-08 04:23:56,9260.0,85.0,5588.0
126834,10/07/2020,,United Arab Emirates,2020-10-08 04:23:56,101840.0,436.0,91710.0
126835,10/07/2020,,Uruguay,2020-10-08 04:23:56,2206.0,49.0,1890.0
126836,10/07/2020,,Uzbekistan,2020-10-08 04:23:56,59579.0,491.0,56165.0
126837,10/07/2020,,Venezuela,2020-10-08 04:23:56,80404.0,671.0,71531.0
126838,10/07/2020,,Vietnam,2020-10-08 04:23:56,1099.0,35.0,1023.0
126839,10/07/2020,,West Bank and Gaza,2020-10-08 04:23:56,42840.0,355.0,35953.0
126840,10/07/2020,,Yemen,2020-10-08 04:23:56,2049.0,593.0,1328.0
126841,10/07/2020,,Zambia,2020-10-08 04:23:56,15224.0,335.0,14342.0
126842,10/07/2020,,Zimbabwe,2020-10-08 04:23:56,7919.0,229.0,6441.0
126843,10/07/2020,Abruzzo,Italy,2020-10-08 04:23:56,4715.0,485.0,3132.0
126844,10/07/2020,Acre,Brazil,2020-10-08 04:23:56,28818.0,668.0,26979.0
126845,10/07/2020,Adygea Republic,Russia,2020-10-08 04:23:56,4348.0,36.0,3651.0
126846,10/07/2020,Aguascalientes,Mexico,2020-10-08 04:23:56,7645.0,691.0,6408.0
126847,10/07/2020,Aichi,Japan,2020-10-08 04:23:56,5485.0,86.0,5060.0
126848,10/07/2020,Akita,Japan,2020-10-08 04:23:56,58.0,0.0,53.0
126849,10/07/2020,Alabama,US,2020-10-08 04:23:56,161085.0,2601.0,0.0
126850,10/07/2020,Alagoas,Brazil,2020-10-08 04:23:56,88426.0,2115.0,85258.0
126851,10/07/2020,Alaska,US,2020-10-08 04:23:56,8878.0,59.0,0.0
126852,10/07/2020,Alberta,Canada,2020-10-08 04:23:56,19354.0,281.0,17163.0
126853,10/07/2020,Altai Krai,Russia,2020-10-08 04:23:56,14577.0,235.0,13179.0
126854,10/07/2020,Altai Republic,Russia,2020-10-08 04:23:56,4095.0,12.0,3011.0
126855,10/07/2020,Amapa,Brazil,2020-10-08 04:23:56,48963.0,722.0,36783.0
126856,10/07/2020,Amazonas,Brazil,2020-10-08 04:23:56,144492.0,4202.0,120012.0
126857,10/07/2020,Amazonas,Colombia,2020-10-08 04:23:56,2748.0,117.0,2616.0
126858,10/07/2020,Amazonas,Peru,2020-10-08 04:23:56,15376.0,215.0,0.0
126859,10/07/2020,Amur Oblast,Russia,2020-10-08 04:23:56,4562.0,54.0,4082.0
126860,10/07/2020,Ancash,Peru,2020-10-08 04:23:56,23351.0,1310.0,0.0
126861,10/07/2020,Andalusia,Spain,2020-10-08 04:23:56,70560.0,1941.0,10671.0
126862,10/07/2020,Andaman and Nicobar Islands,India,2020-10-08 04:23:56,3935.0,54.0,3696.0
126863,10/07/2020,Andhra Pradesh,India,2020-10-08 04:23:56,734427.0,6086.0,678828.0
126864,10/07/2020,Anguilla,UK,2020-10-08 04:23:56,3.0,0.0,3.0
126865,10/07/2020,Anhui,Mainland China,2020-10-08 04:23:56,991.0,6.0,985.0
126866,10/07/2020,Antioquia,Colombia,2020-10-08 04:23:56,122871.0,2568.0,109409.0
126867,10/07/2020,Antofagasta,Chile,2020-10-08 04:23:56,20301.0,502.0,19316.0
126868,10/07/2020,Aomori,Japan,2020-10-08 04:23:56,37.0,1.0,34.0
126869,10/07/2020,Apurimac,Peru,2020-10-08 04:23:56,4947.0,95.0,0.0
126870,10/07/2020,Aragon,Spain,2020-10-08 04:23:56,38088.0,1411.0,3772.0
126871,10/07/2020,Arauca,Colombia,2020-10-08 04:23:56,1977.0,59.0,1661.0
126872,10/07/2020,Araucania,Chile,2020-10-08 04:23:56,8393.0,118.0,7338.0
126873,10/07/2020,Arequipa,Peru,2020-10-08 04:23:56,42439.0,1380.0,0.0
126874,10/07/2020,Arica y Parinacota,Chile,2020-10-08 04:23:56,8562.0,155.0,7882.0
126875,10/07/2020,Arizona,US,2020-10-08 04:23:56,222538.0,5733.0,0.0
126876,10/07/2020,Arkansas,US,2020-10-08 04:23:56,88880.0,1482.0,0.0
126877,10/07/2020,Arkhangelsk Oblast,Russia,2020-10-08 04:23:56,14617.0,263.0,10357.0
126878,10/07/2020,Aruba,Netherlands,2020-10-08 04:23:56,4133.0,31.0,3678.0
126879,10/07/2020,Arunachal Pradesh,India,2020-10-08 04:23:56,11267.0,21.0,8396.0
126880,10/07/2020,Assam,India,2020-10-08 04:23:56,190209.0,785.0,157638.0
126881,10/07/2020,Astrakhan Oblast,Russia,2020-10-08 04:23:56,7454.0,124.0,6512.0
126882,10/07/2020,Asturias,Spain,2020-10-08 04:23:56,6121.0,351.0,1063.0
126883,10/07/2020,Atacama,Chile,2020-10-08 04:23:56,7260.0,69.0,6858.0
126884,10/07/2020,Atlantico,Colombia,2020-10-08 04:23:56,68465.0,3080.0,64015.0
126885,10/07/2020,Australian Capital Territory,Australia,2020-10-08 04:23:56,113.0,3.0,110.0
126886,10/07/2020,Ayacucho,Peru,2020-10-08 04:23:56,11841.0,306.0,0.0
126887,10/07/2020,Aysen,Chile,2020-10-08 04:23:56,600.0,1.0,384.0
126888,10/07/2020,Azad Jammu and Kashmir,Pakistan,2020-10-08 04:23:56,2937.0,77.0,2453.0
126889,10/07/2020,Baden-Wurttemberg,Germany,2020-10-08 04:23:56,52231.0,1898.0,45704.0
126890,10/07/2020,Bahia,Brazil,2020-10-08 04:23:56,319981.0,7021.0,306365.0
126891,10/07/2020,Baja California,Mexico,2020-10-08 04:23:56,21897.0,3599.0,17494.0
126892,10/07/2020,Baja California Sur,Mexico,2020-10-08 04:23:56,10749.0,502.0,9524.0
126893,10/07/2020,Baleares,Spain,2020-10-08 04:23:56,14717.0,310.0,1533.0
126894,10/07/2020,Balochistan,Pakistan,2020-10-08 04:23:56,15460.0,146.0,15082.0
126895,10/07/2020,Bashkortostan Republic,Russia,2020-10-08 04:23:56,9098.0,42.0,8576.0
126896,10/07/2020,Basilicata,Italy,2020-10-08 04:23:56,953.0,35.0,504.0
126897,10/07/2020,Bayern,Germany,2020-10-08 04:23:56,71034.0,2681.0,63275.0
126898,10/07/2020,Beijing,Mainland China,2020-10-08 04:23:56,936.0,9.0,926.0
126899,10/07/2020,Belgorod Oblast,Russia,2020-10-08 04:23:56,9336.0,58.0,8335.0
126900,10/07/2020,Berlin,Germany,2020-10-08 04:23:56,16615.0,232.0,13901.0
126901,10/07/2020,Bermuda,UK,2020-10-08 04:23:56,181.0,9.0,170.0
126902,10/07/2020,Bihar,India,2020-10-08 04:23:56,191985.0,927.0,179732.0
126903,10/07/2020,Biobio,Chile,2020-10-08 04:23:56,24780.0,359.0,22862.0
126904,10/07/2020,Blekinge,Sweden,2020-10-08 04:23:56,795.0,17.0,0.0
126905,10/07/2020,Bolivar,Colombia,2020-10-08 04:23:56,30118.0,793.0,28254.0
126906,10/07/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-10-08 04:23:56,141.0,2.0,67.0
126907,10/07/2020,Boyaca,Colombia,2020-10-08 04:23:56,8518.0,176.0,6735.0
126908,10/07/2020,Brandenburg,Germany,2020-10-08 04:23:56,4570.0,173.0,4090.0
126909,10/07/2020,Bremen,Germany,2020-10-08 04:23:56,2805.0,60.0,2203.0
126910,10/07/2020,British Columbia,Canada,2020-10-08 04:23:56,9956.0,244.0,8325.0
126911,10/07/2020,British Virgin Islands,UK,2020-10-08 04:23:56,71.0,1.0,69.0
126912,10/07/2020,Bryansk Oblast,Russia,2020-10-08 04:23:56,9913.0,40.0,7913.0
126913,10/07/2020,Buryatia Republic,Russia,2020-10-08 04:23:56,7503.0,77.0,6285.0
126914,10/07/2020,C. Valenciana,Spain,2020-10-08 04:23:56,43938.0,1634.0,9970.0
126915,10/07/2020,Cajamarca,Peru,2020-10-08 04:23:56,20367.0,484.0,0.0
126916,10/07/2020,Calabria,Italy,2020-10-08 04:23:56,2125.0,102.0,1432.0
126917,10/07/2020,Caldas,Colombia,2020-10-08 04:23:56,6924.0,151.0,5413.0
126918,10/07/2020,California,US,2020-10-08 04:23:56,841928.0,16338.0,0.0
126919,10/07/2020,Callao,Peru,2020-10-08 04:23:56,33832.0,1773.0,0.0
126920,10/07/2020,Campania,Italy,2020-10-08 04:23:56,15707.0,469.0,6895.0
126921,10/07/2020,Campeche,Mexico,2020-10-08 04:23:56,6217.0,844.0,5323.0
126922,10/07/2020,Canarias,Spain,2020-10-08 04:23:56,14463.0,239.0,1537.0
126923,10/07/2020,Cantabria,Spain,2020-10-08 04:23:56,7124.0,237.0,2287.0
126924,10/07/2020,Capital District,Colombia,2020-10-08 04:23:56,281534.0,6982.0,250187.0
126925,10/07/2020,Caqueta,Colombia,2020-10-08 04:23:56,9259.0,321.0,7868.0
126926,10/07/2020,Casanare,Colombia,2020-10-08 04:23:56,2858.0,57.0,2110.0
126927,10/07/2020,Castilla - La Mancha,Spain,2020-10-08 04:23:56,47139.0,3235.0,6392.0
126928,10/07/2020,Castilla y Leon,Spain,2020-10-08 04:23:56,52959.0,3149.0,8716.0
126929,10/07/2020,Catalonia,Spain,2020-10-08 04:23:56,150438.0,5861.0,26203.0
126930,10/07/2020,Cauca,Colombia,2020-10-08 04:23:56,10482.0,292.0,8635.0
126931,10/07/2020,Cayman Islands,UK,2020-10-08 04:23:56,213.0,1.0,210.0
126932,10/07/2020,Ceara,Brazil,2020-10-08 04:23:56,256764.0,9094.0,221233.0
126933,10/07/2020,Cesar,Colombia,2020-10-08 04:23:56,21593.0,672.0,18179.0
126934,10/07/2020,Ceuta,Spain,2020-10-08 04:23:56,717.0,11.0,163.0
126935,10/07/2020,Chandigarh,India,2020-10-08 04:23:56,12820.0,182.0,11190.0
126936,10/07/2020,Channel Islands,UK,2020-10-08 04:23:56,698.0,48.0,600.0
126937,10/07/2020,Chechen Republic,Russia,2020-10-08 04:23:56,2469.0,41.0,1958.0
126938,10/07/2020,Chelyabinsk Oblast,Russia,2020-10-08 04:23:56,16274.0,139.0,12047.0
126939,10/07/2020,Cherkasy Oblast,Ukraine,2020-10-08 04:23:56,4917.0,60.0,2060.0
126940,10/07/2020,Chernihiv Oblast,Ukraine,2020-10-08 04:23:56,4907.0,86.0,1097.0
126941,10/07/2020,Chernivtsi Oblast,Ukraine,2020-10-08 04:23:56,15589.0,375.0,8436.0
126942,10/07/2020,Chhattisgarh,India,2020-10-08 04:23:56,131739.0,1134.0,103828.0
126943,10/07/2020,Chiapas,Mexico,2020-10-08 04:23:56,8062.0,1240.0,6729.0
126944,10/07/2020,Chiba,Japan,2020-10-08 04:23:56,4154.0,72.0,3714.0
126945,10/07/2020,Chihuahua,Mexico,2020-10-08 04:23:56,12310.0,1447.0,9783.0
126946,10/07/2020,Choco,Colombia,2020-10-08 04:23:56,4050.0,158.0,3780.0
126947,10/07/2020,Chongqing,Mainland China,2020-10-08 04:23:56,585.0,6.0,578.0
126948,10/07/2020,Chukotka Autonomous Okrug,Russia,2020-10-08 04:23:56,202.0,2.0,185.0
126949,10/07/2020,Chuvashia Republic,Russia,2020-10-08 04:23:56,8789.0,100.0,7385.0
126950,10/07/2020,Ciudad de Mexico,Mexico,2020-10-08 04:23:56,136154.0,13779.0,115149.0
126951,10/07/2020,Coahuila,Mexico,2020-10-08 04:23:56,27830.0,1988.0,24129.0
126952,10/07/2020,Colima,Mexico,2020-10-08 04:23:56,5533.0,610.0,4431.0
126953,10/07/2020,Colorado,US,2020-10-08 04:23:56,74922.0,2085.0,0.0
126954,10/07/2020,Connecticut,US,2020-10-08 04:23:56,59364.0,4522.0,0.0
126955,10/07/2020,Coquimbo,Chile,2020-10-08 04:23:56,12216.0,218.0,11667.0
126956,10/07/2020,Cordoba,Colombia,2020-10-08 04:23:56,24688.0,1569.0,21707.0
126957,10/07/2020,Crimea Republic*,Ukraine,2020-10-08 04:23:56,5170.0,77.0,3254.0
126958,10/07/2020,Cundinamarca,Colombia,2020-10-08 04:23:56,35503.0,1044.0,31531.0
126959,10/07/2020,Curacao,Netherlands,2020-10-08 04:23:56,505.0,1.0,270.0
126960,10/07/2020,Cusco,Peru,2020-10-08 04:23:56,20864.0,429.0,0.0
126961,10/07/2020,Dadra and Nagar Haveli and Daman and Diu,India,2020-10-08 04:23:56,3120.0,2.0,3010.0
126962,10/07/2020,Dagestan Republic,Russia,2020-10-08 04:23:56,14018.0,663.0,12148.0
126963,10/07/2020,Dalarna,Sweden,2020-10-08 04:23:56,2644.0,178.0,0.0
126964,10/07/2020,Delaware,US,2020-10-08 04:23:56,21550.0,649.0,0.0
126965,10/07/2020,Delhi,India,2020-10-08 04:23:56,298107.0,5616.0,270305.0
