user_id,age,sex,occupation,movie_id,rating,movie_title
16,21,M,entertainment,423,5,E.T. the Extra-Terrestrial (1982)
18,35,F,other,423,5,E.T. the Extra-Terrestrial (1982)
20,42,F,homemaker,423,2,E.T. the Extra-Terrestrial (1982)
23,30,F,artist,423,3,E.T. the Extra-Terrestrial (1982)
28,32,M,writer,423,2,E.T. the Extra-Terrestrial (1982)
38,28,F,other,423,5,E.T. the Extra-Terrestrial (1982)
41,33,M,engineer,423,2,E.T. the Extra-Terrestrial (1982)
42,30,M,administrator,423,5,E.T. the Extra-Terrestrial (1982)
43,29,F,librarian,423,4,E.T. the Extra-Terrestrial (1982)
44,26,M,technician,423,4,E.T. the Extra-Terrestrial (1982)
48,45,M,administrator,423,4,E.T. the Extra-Terrestrial (1982)
49,23,F,student,423,2,E.T. the Extra-Terrestrial (1982)
56,25,M,librarian,423,5,E.T. the Extra-Terrestrial (1982)
59,49,M,educator,423,5,E.T. the Extra-Terrestrial (1982)
60,50,M,healthcare,423,4,E.T. the Extra-Terrestrial (1982)
62,27,F,administrator,423,3,E.T. the Extra-Terrestrial (1982)
64,32,M,educator,423,4,E.T. the Extra-Terrestrial (1982)
65,51,F,educator,423,5,E.T. the Extra-Terrestrial (1982)
70,27,M,engineer,423,5,E.T. the Extra-Terrestrial (1982)
72,48,F,administrator,423,5,E.T. the Extra-Terrestrial (1982)
80,34,F,administrator,423,3,E.T. the Extra-Terrestrial (1982)
83,40,M,other,423,4,E.T. the Extra-Terrestrial (1982)
85,51,M,educator,423,4,E.T. the Extra-Terrestrial (1982)
87,47,M,administrator,423,3,E.T. the Extra-Terrestrial (1982)
90,60,M,educator,423,5,E.T. the Extra-Terrestrial (1982)
91,55,M,marketing,423,5,E.T. the Extra-Terrestrial (1982)
92,32,M,entertainment,423,3,E.T. the Extra-Terrestrial (1982)
94,26,M,student,423,4,E.T. the Extra-Terrestrial (1982)
95,31,M,administrator,423,5,E.T. the Extra-Terrestrial (1982)
96,25,F,artist,423,5,E.T. the Extra-Terrestrial (1982)
97,43,M,artist,423,5,E.T. the Extra-Terrestrial (1982)
5,33,F,other,394,2,Radioland Murders (1994)
13,47,M,educator,394,2,Radioland Murders (1994)
5,33,F,other,384,3,Naked Gun 33 1/3: The Final Insult (1994)
7,57,M,administrator,384,3,Naked Gun 33 1/3: The Final Insult (1994)
13,47,M,educator,384,2,Naked Gun 33 1/3: The Final Insult (1994)
22,25,M,writer,384,3,Naked Gun 33 1/3: The Final Insult (1994)
38,28,F,other,384,5,Naked Gun 33 1/3: The Final Insult (1994)
64,32,M,educator,384,2,Naked Gun 33 1/3: The Final Insult (1994)
87,47,M,administrator,384,4,Naked Gun 33 1/3: The Final Insult (1994)
5,33,F,other,445,3,"Body Snatcher, The (1945)"
13,47,M,educator,445,4,"Body Snatcher, The (1945)"
21,26,M,writer,445,3,"Body Snatcher, The (1945)"
38,28,F,other,445,2,"Body Snatcher, The (1945)"
60,50,M,healthcare,445,5,"Body Snatcher, The (1945)"
95,31,M,administrator,445,4,"Body Snatcher, The (1945)"
96,25,F,artist,445,4,"Body Snatcher, The (1945)"
5,33,F,other,426,3,"Transformers: The Movie, The (1986)"
56,25,M,librarian,426,4,"Transformers: The Movie, The (1986)"
5,33,F,other,453,1,Jaws 3-D (1983)
13,47,M,educator,453,2,Jaws 3-D (1983)
21,26,M,writer,453,2,Jaws 3-D (1983)
92,32,M,entertainment,453,1,Jaws 3-D (1983)
5,33,F,other,403,3,Batman (1989)
7,57,M,administrator,403,4,Batman (1989)
8,36,M,administrator,403,4,Batman (1989)
13,47,M,educator,403,2,Batman (1989)
18,35,F,other,403,3,Batman (1989)
22,25,M,writer,403,5,Batman (1989)
30,7,M,student,403,2,Batman (1989)
37,23,M,student,403,5,Batman (1989)
38,28,F,other,403,1,Batman (1989)
42,30,M,administrator,403,3,Batman (1989)
43,29,F,librarian,403,4,Batman (1989)
49,23,F,student,403,3,Batman (1989)
56,25,M,librarian,403,4,Batman (1989)
59,49,M,educator,403,5,Batman (1989)
60,50,M,healthcare,403,3,Batman (1989)
62,27,F,administrator,403,4,Batman (1989)
64,32,M,educator,403,4,Batman (1989)
70,27,M,engineer,403,4,Batman (1989)
72,48,F,administrator,403,3,Batman (1989)
87,47,M,administrator,403,3,Batman (1989)
92,32,M,entertainment,403,4,Batman (1989)
94,26,M,student,403,3,Batman (1989)
95,31,M,administrator,403,1,Batman (1989)
99,20,M,student,403,4,Batman (1989)
5,33,F,other,436,5,"American Werewolf in London, An (1981)"
7,57,M,administrator,436,5,"American Werewolf in London, An (1981)"
13,47,M,educator,436,2,"American Werewolf in London, An (1981)"
21,26,M,writer,436,4,"American Werewolf in London, An (1981)"
28,32,M,writer,436,5,"American Werewolf in London, An (1981)"
59,49,M,educator,436,5,"American Werewolf in London, An (1981)"
62,27,F,administrator,436,3,"American Werewolf in London, An (1981)"
64,32,M,educator,436,5,"American Werewolf in London, An (1981)"
92,32,M,entertainment,436,4,"American Werewolf in London, An (1981)"
94,26,M,student,436,5,"American Werewolf in London, An (1981)"
95,31,M,administrator,436,5,"American Werewolf in London, An (1981)"
5,33,F,other,422,4,Aladdin and the King of Thieves (1996)
95,31,M,administrator,422,2,Aladdin and the King of Thieves (1996)
5,33,F,other,389,1,Black Beauty (1994)
7,57,M,administrator,389,4,Black Beauty (1994)
38,28,F,other,389,5,Black Beauty (1994)
64,32,M,educator,389,4,Black Beauty (1994)
85,51,M,educator,389,3,Black Beauty (1994)
91,55,M,marketing,389,2,Black Beauty (1994)
95,31,M,administrator,389,4,Black Beauty (1994)
5,33,F,other,411,1,"Nutty Professor, The (1996)"
13,47,M,educator,411,2,"Nutty Professor, The (1996)"
15,49,F,educator,411,2,"Nutty Professor, The (1996)"
18,35,F,other,411,3,"Nutty Professor, The (1996)"
22,25,M,writer,411,1,"Nutty Professor, The (1996)"
38,28,F,other,411,3,"Nutty Professor, The (1996)"
42,30,M,administrator,411,4,"Nutty Professor, The (1996)"
43,29,F,librarian,411,3,"Nutty Professor, The (1996)"
45,29,M,programmer,411,3,"Nutty Professor, The (1996)"
54,22,M,executive,411,5,"Nutty Professor, The (1996)"
57,16,M,none,411,4,"Nutty Professor, The (1996)"
60,50,M,healthcare,411,3,"Nutty Professor, The (1996)"
68,19,M,student,411,1,"Nutty Professor, The (1996)"
70,27,M,engineer,411,3,"Nutty Professor, The (1996)"
75,24,M,entertainment,411,5,"Nutty Professor, The (1996)"
78,26,M,administrator,411,4,"Nutty Professor, The (1996)"
81,21,M,student,411,2,"Nutty Professor, The (1996)"
82,50,M,programmer,411,3,"Nutty Professor, The (1996)"
83,40,M,other,411,2,"Nutty Professor, The (1996)"
84,32,M,executive,411,2,"Nutty Professor, The (1996)"
87,47,M,administrator,411,4,"Nutty Professor, The (1996)"
92,32,M,entertainment,411,4,"Nutty Professor, The (1996)"
94,26,M,student,411,3,"Nutty Professor, The (1996)"
5,33,F,other,388,2,Beverly Hills Cop III (1994)
5,33,F,other,397,2,Striking Distance (1993)
5,33,F,other,444,2,"Blob, The (1958)"
7,57,M,administrator,444,5,"Blob, The (1958)"
13,47,M,educator,444,4,"Blob, The (1958)"
21,26,M,writer,444,3,"Blob, The (1958)"
28,32,M,writer,444,3,"Blob, The (1958)"
38,28,F,other,444,1,"Blob, The (1958)"
5,33,F,other,402,1,Ghost (1990)
7,57,M,administrator,402,5,Ghost (1990)
9,29,M,student,402,4,Ghost (1990)
11,39,F,other,402,4,Ghost (1990)
12,28,F,other,402,5,Ghost (1990)
13,47,M,educator,402,4,Ghost (1990)
18,35,F,other,402,3,Ghost (1990)
24,21,F,artist,402,4,Ghost (1990)
38,28,F,other,402,5,Ghost (1990)
42,30,M,administrator,402,5,Ghost (1990)
43,29,F,librarian,402,4,Ghost (1990)
56,25,M,librarian,402,5,Ghost (1990)
59,49,M,educator,402,4,Ghost (1990)
62,27,F,administrator,402,3,Ghost (1990)
65,51,F,educator,402,4,Ghost (1990)
72,48,F,administrator,402,4,Ghost (1990)
89,43,F,administrator,402,4,Ghost (1990)
90,60,M,educator,402,5,Ghost (1990)
92,32,M,entertainment,402,3,Ghost (1990)
94,26,M,student,402,4,Ghost (1990)
95,31,M,administrator,402,3,Ghost (1990)
99,20,M,student,402,4,Ghost (1990)
5,33,F,other,370,1,Mary Reilly (1996)
11,39,F,other,370,3,Mary Reilly (1996)
13,47,M,educator,370,1,Mary Reilly (1996)
21,26,M,writer,370,1,Mary Reilly (1996)
27,40,F,librarian,370,4,Mary Reilly (1996)
79,39,F,administrator,370,2,Mary Reilly (1996)
92,32,M,entertainment,370,1,Mary Reilly (1996)
5,33,F,other,441,1,"Amityville Horror, The (1979)"
7,57,M,administrator,441,2,"Amityville Horror, The (1979)"
13,47,M,educator,441,1,"Amityville Horror, The (1979)"
21,26,M,writer,441,3,"Amityville Horror, The (1979)"
28,32,M,writer,441,2,"Amityville Horror, The (1979)"
56,25,M,librarian,441,4,"Amityville Horror, The (1979)"
5,33,F,other,417,3,"Parent Trap, The (1961)"
7,57,M,administrator,417,3,"Parent Trap, The (1961)"
13,47,M,educator,417,2,"Parent Trap, The (1961)"
60,50,M,healthcare,417,4,"Parent Trap, The (1961)"
70,27,M,engineer,417,3,"Parent Trap, The (1961)"
85,51,M,educator,417,3,"Parent Trap, The (1961)"
94,26,M,student,417,3,"Parent Trap, The (1961)"
95,31,M,administrator,417,3,"Parent Trap, The (1961)"
5,33,F,other,418,3,Cinderella (1950)
7,57,M,administrator,418,4,Cinderella (1950)
10,53,M,lawyer,418,4,Cinderella (1950)
13,47,M,educator,418,2,Cinderella (1950)
16,21,M,entertainment,418,5,Cinderella (1950)
18,35,F,other,418,3,Cinderella (1950)
23,30,F,artist,418,4,Cinderella (1950)
38,28,F,other,418,5,Cinderella (1950)
42,30,M,administrator,418,5,Cinderella (1950)
43,29,F,librarian,418,4,Cinderella (1950)
49,23,F,student,418,3,Cinderella (1950)
59,49,M,educator,418,2,Cinderella (1950)
60,50,M,healthcare,418,3,Cinderella (1950)
70,27,M,engineer,418,3,Cinderella (1950)
82,50,M,programmer,418,4,Cinderella (1950)
85,51,M,educator,418,3,Cinderella (1950)
91,55,M,marketing,418,2,Cinderella (1950)
92,32,M,entertainment,418,3,Cinderella (1950)
94,26,M,student,418,3,Cinderella (1950)
5,33,F,other,429,3,"Day the Earth Stood Still, The (1951)"
7,57,M,administrator,429,5,"Day the Earth Stood Still, The (1951)"
11,39,F,other,429,5,"Day the Earth Stood Still, The (1951)"
13,47,M,educator,429,5,"Day the Earth Stood Still, The (1951)"
28,32,M,writer,429,5,"Day the Earth Stood Still, The (1951)"
44,26,M,technician,429,4,"Day the Earth Stood Still, The (1951)"
59,49,M,educator,429,4,"Day the Earth Stood Still, The (1951)"
60,50,M,healthcare,429,5,"Day the Earth Stood Still, The (1951)"
64,32,M,educator,429,4,"Day the Earth Stood Still, The (1951)"
65,51,F,educator,429,4,"Day the Earth Stood Still, The (1951)"
70,27,M,engineer,429,3,"Day the Earth Stood Still, The (1951)"
71,39,M,scientist,429,4,"Day the Earth Stood Still, The (1951)"
91,55,M,marketing,429,4,"Day the Earth Stood Still, The (1951)"
97,43,M,artist,429,4,"Day the Earth Stood Still, The (1951)"
5,33,F,other,385,4,True Lies (1994)
7,57,M,administrator,385,5,True Lies (1994)
8,36,M,administrator,385,1,True Lies (1994)
9,29,M,student,385,5,True Lies (1994)
10,53,M,lawyer,385,4,True Lies (1994)
13,47,M,educator,385,3,True Lies (1994)
16,21,M,entertainment,385,5,True Lies (1994)
22,25,M,writer,385,4,True Lies (1994)
23,30,F,artist,385,4,True Lies (1994)
37,23,M,student,385,4,True Lies (1994)
42,30,M,administrator,385,5,True Lies (1994)
43,29,F,librarian,385,5,True Lies (1994)
44,26,M,technician,385,3,True Lies (1994)
49,23,F,student,385,1,True Lies (1994)
56,25,M,librarian,385,4,True Lies (1994)
59,49,M,educator,385,4,True Lies (1994)
60,50,M,healthcare,385,4,True Lies (1994)
64,32,M,educator,385,4,True Lies (1994)
76,20,M,student,385,2,True Lies (1994)
83,40,M,other,385,4,True Lies (1994)
84,32,M,executive,385,4,True Lies (1994)
85,51,M,educator,385,3,True Lies (1994)
87,47,M,administrator,385,5,True Lies (1994)
90,60,M,educator,385,4,True Lies (1994)
92,32,M,entertainment,385,4,True Lies (1994)
94,26,M,student,385,2,True Lies (1994)
95,31,M,administrator,385,4,True Lies (1994)
5,33,F,other,372,3,Jeffrey (1995)
11,39,F,other,372,4,Jeffrey (1995)
24,21,F,artist,372,4,Jeffrey (1995)
49,23,F,student,372,4,Jeffrey (1995)
56,25,M,librarian,372,3,Jeffrey (1995)
85,51,M,educator,372,4,Jeffrey (1995)
87,47,M,administrator,372,3,Jeffrey (1995)
94,26,M,student,372,4,Jeffrey (1995)
5,33,F,other,421,1,William Shakespeare's Romeo and Juliet (1996)
7,57,M,administrator,421,3,William Shakespeare's Romeo and Juliet (1996)
13,47,M,educator,421,2,William Shakespeare's Romeo and Juliet (1996)
23,30,F,artist,421,5,William Shakespeare's Romeo and Juliet (1996)
24,21,F,artist,421,5,William Shakespeare's Romeo and Juliet (1996)
43,29,F,librarian,421,3,William Shakespeare's Romeo and Juliet (1996)
56,25,M,librarian,421,4,William Shakespeare's Romeo and Juliet (1996)
59,49,M,educator,421,5,William Shakespeare's Romeo and Juliet (1996)
62,27,F,administrator,421,5,William Shakespeare's Romeo and Juliet (1996)
76,20,M,student,421,3,William Shakespeare's Romeo and Juliet (1996)
90,60,M,educator,421,4,William Shakespeare's Romeo and Juliet (1996)
92,32,M,entertainment,421,4,William Shakespeare's Romeo and Juliet (1996)
94,26,M,student,421,4,William Shakespeare's Romeo and Juliet (1996)
99,20,M,student,421,3,William Shakespeare's Romeo and Juliet (1996)
5,33,F,other,393,2,Mrs. Doubtfire (1993)
7,57,M,administrator,393,4,Mrs. Doubtfire (1993)
11,39,F,other,393,4,Mrs. Doubtfire (1993)
13,47,M,educator,393,3,Mrs. Doubtfire (1993)
18,35,F,other,393,3,Mrs. Doubtfire (1993)
22,25,M,writer,393,4,Mrs. Doubtfire (1993)
38,28,F,other,393,5,Mrs. Doubtfire (1993)
43,29,F,librarian,393,4,Mrs. Doubtfire (1993)
56,25,M,librarian,393,4,Mrs. Doubtfire (1993)
59,49,M,educator,393,2,Mrs. Doubtfire (1993)
60,50,M,healthcare,393,4,Mrs. Doubtfire (1993)
65,51,F,educator,393,4,Mrs. Doubtfire (1993)
70,27,M,engineer,393,4,Mrs. Doubtfire (1993)
83,40,M,other,393,5,Mrs. Doubtfire (1993)
85,51,M,educator,393,4,Mrs. Doubtfire (1993)
87,47,M,administrator,393,4,Mrs. Doubtfire (1993)
92,32,M,entertainment,393,3,Mrs. Doubtfire (1993)
94,26,M,student,393,3,Mrs. Doubtfire (1993)
95,31,M,administrator,393,5,Mrs. Doubtfire (1993)
5,33,F,other,413,3,Tales from the Crypt Presents: Bordello of Blood (1996)
13,47,M,educator,413,1,Tales from the Crypt Presents: Bordello of Blood (1996)
21,26,M,writer,413,2,Tales from the Crypt Presents: Bordello of Blood (1996)
26,49,M,engineer,413,2,Tales from the Crypt Presents: Bordello of Blood (1996)
38,28,F,other,413,1,Tales from the Crypt Presents: Bordello of Blood (1996)
42,30,M,administrator,413,1,Tales from the Crypt Presents: Bordello of Blood (1996)
49,23,F,student,413,1,Tales from the Crypt Presents: Bordello of Blood (1996)
75,24,M,entertainment,413,2,Tales from the Crypt Presents: Bordello of Blood (1996)
82,50,M,programmer,413,1,Tales from the Crypt Presents: Bordello of Blood (1996)
83,40,M,other,413,1,Tales from the Crypt Presents: Bordello of Blood (1996)
99,20,M,student,413,3,Tales from the Crypt Presents: Bordello of Blood (1996)
5,33,F,other,400,1,"Little Rascals, The (1994)"
13,47,M,educator,400,4,"Little Rascals, The (1994)"
38,28,F,other,400,1,"Little Rascals, The (1994)"
5,33,F,other,433,5,Heathers (1989)
7,57,M,administrator,433,5,Heathers (1989)
11,39,F,other,433,4,Heathers (1989)
13,47,M,educator,433,4,Heathers (1989)
22,25,M,writer,433,3,Heathers (1989)
23,30,F,artist,433,5,Heathers (1989)
38,28,F,other,433,5,Heathers (1989)
42,30,M,administrator,433,2,Heathers (1989)
44,26,M,technician,433,4,Heathers (1989)
48,45,M,administrator,433,3,Heathers (1989)
49,23,F,student,433,5,Heathers (1989)
56,25,M,librarian,433,4,Heathers (1989)
58,27,M,programmer,433,5,Heathers (1989)
59,49,M,educator,433,5,Heathers (1989)
60,50,M,healthcare,433,4,Heathers (1989)
62,27,F,administrator,433,5,Heathers (1989)
64,32,M,educator,433,2,Heathers (1989)
73,24,M,student,433,4,Heathers (1989)
85,51,M,educator,433,3,Heathers (1989)
87,47,M,administrator,433,3,Heathers (1989)
90,60,M,educator,433,3,Heathers (1989)
92,32,M,entertainment,433,5,Heathers (1989)
94,26,M,student,433,4,Heathers (1989)
95,31,M,administrator,433,4,Heathers (1989)
99,20,M,student,433,4,Heathers (1989)
5,33,F,other,428,5,Harold and Maude (1971)
7,57,M,administrator,428,5,Harold and Maude (1971)
11,39,F,other,428,4,Harold and Maude (1971)
13,47,M,educator,428,5,Harold and Maude (1971)
14,45,M,scientist,428,4,Harold and Maude (1971)
18,35,F,other,428,3,Harold and Maude (1971)
42,30,M,administrator,428,3,Harold and Maude (1971)
48,45,M,administrator,428,4,Harold and Maude (1971)
49,23,F,student,428,5,Harold and Maude (1971)
59,49,M,educator,428,5,Harold and Maude (1971)
85,51,M,educator,428,5,Harold and Maude (1971)
92,32,M,entertainment,428,4,Harold and Maude (1971)
94,26,M,student,428,5,Harold and Maude (1971)
97,43,M,artist,428,4,Harold and Maude (1971)
98,49,F,executive,428,5,Harold and Maude (1971)
5,33,F,other,457,1,Free Willy 3: The Rescue (1997)
8,36,M,administrator,457,1,Free Willy 3: The Rescue (1997)
13,47,M,educator,457,1,Free Willy 3: The Rescue (1997)
21,26,M,writer,457,1,Free Willy 3: The Rescue (1997)
5,33,F,other,410,1,Kingpin (1996)
6,42,M,executive,410,4,Kingpin (1996)
13,47,M,educator,410,1,Kingpin (1996)
16,21,M,entertainment,410,5,Kingpin (1996)
26,49,M,engineer,410,2,Kingpin (1996)
38,28,F,other,410,3,Kingpin (1996)
42,30,M,administrator,410,3,Kingpin (1996)
56,25,M,librarian,410,4,Kingpin (1996)
57,16,M,none,410,3,Kingpin (1996)
59,49,M,educator,410,3,Kingpin (1996)
75,24,M,entertainment,410,5,Kingpin (1996)
81,21,M,student,410,4,Kingpin (1996)
87,47,M,administrator,410,4,Kingpin (1996)
92,32,M,entertainment,410,3,Kingpin (1996)
94,26,M,student,410,4,Kingpin (1996)
99,20,M,student,410,5,Kingpin (1996)
5,33,F,other,369,1,Black Sheep (1996)
26,49,M,engineer,369,2,Black Sheep (1996)
42,30,M,administrator,369,4,Black Sheep (1996)
49,23,F,student,369,1,Black Sheep (1996)
59,49,M,educator,369,2,Black Sheep (1996)
92,32,M,entertainment,369,3,Black Sheep (1996)
94,26,M,student,369,1,Black Sheep (1996)
99,20,M,student,369,4,Black Sheep (1996)
5,33,F,other,435,4,Butch Cassidy and the Sundance Kid (1969)
6,42,M,executive,435,4,Butch Cassidy and the Sundance Kid (1969)
7,57,M,administrator,435,5,Butch Cassidy and the Sundance Kid (1969)
8,36,M,administrator,435,5,Butch Cassidy and the Sundance Kid (1969)
10,53,M,lawyer,435,5,Butch Cassidy and the Sundance Kid (1969)
11,39,F,other,435,4,Butch Cassidy and the Sundance Kid (1969)
13,47,M,educator,435,5,Butch Cassidy and the Sundance Kid (1969)
18,35,F,other,435,4,Butch Cassidy and the Sundance Kid (1969)
19,40,M,librarian,435,5,Butch Cassidy and the Sundance Kid (1969)
22,25,M,writer,435,5,Butch Cassidy and the Sundance Kid (1969)
30,7,M,student,435,5,Butch Cassidy and the Sundance Kid (1969)
41,33,M,engineer,435,3,Butch Cassidy and the Sundance Kid (1969)
56,25,M,librarian,435,3,Butch Cassidy and the Sundance Kid (1969)
59,49,M,educator,435,5,Butch Cassidy and the Sundance Kid (1969)
60,50,M,healthcare,435,4,Butch Cassidy and the Sundance Kid (1969)
64,32,M,educator,435,4,Butch Cassidy and the Sundance Kid (1969)
65,51,F,educator,435,4,Butch Cassidy and the Sundance Kid (1969)
72,48,F,administrator,435,5,Butch Cassidy and the Sundance Kid (1969)
82,50,M,programmer,435,5,Butch Cassidy and the Sundance Kid (1969)
85,51,M,educator,435,4,Butch Cassidy and the Sundance Kid (1969)
87,47,M,administrator,435,5,Butch Cassidy and the Sundance Kid (1969)
90,60,M,educator,435,5,Butch Cassidy and the Sundance Kid (1969)
91,55,M,marketing,435,4,Butch Cassidy and the Sundance Kid (1969)
94,26,M,student,435,4,Butch Cassidy and the Sundance Kid (1969)
96,25,F,artist,435,3,Butch Cassidy and the Sundance Kid (1969)
97,43,M,artist,435,4,Butch Cassidy and the Sundance Kid (1969)
98,49,F,executive,435,5,Butch Cassidy and the Sundance Kid (1969)
5,33,F,other,364,1,Ace Ventura: When Nature Calls (1995)
83,40,M,other,364,1,Ace Ventura: When Nature Calls (1995)
92,32,M,entertainment,364,3,Ace Ventura: When Nature Calls (1995)
5,33,F,other,391,4,Last Action Hero (1993)
7,57,M,administrator,391,3,Last Action Hero (1993)
13,47,M,educator,391,3,Last Action Hero (1993)
56,25,M,librarian,391,3,Last Action Hero (1993)
83,40,M,other,391,2,Last Action Hero (1993)
94,26,M,student,391,3,Last Action Hero (1993)
95,31,M,administrator,391,2,Last Action Hero (1993)
5,33,F,other,379,3,Tales From the Crypt Presents: Demon Knight (1995)
7,57,M,administrator,379,4,Tales From the Crypt Presents: Demon Knight (1995)
13,47,M,educator,379,1,Tales From the Crypt Presents: Demon Knight (1995)
21,26,M,writer,379,3,Tales From the Crypt Presents: Demon Knight (1995)
5,33,F,other,381,1,Muriel's Wedding (1994)
12,28,F,other,381,4,Muriel's Wedding (1994)
18,35,F,other,381,4,Muriel's Wedding (1994)
23,30,F,artist,381,4,Muriel's Wedding (1994)
58,27,M,programmer,381,4,Muriel's Wedding (1994)
59,49,M,educator,381,5,Muriel's Wedding (1994)
64,32,M,educator,381,4,Muriel's Wedding (1994)
89,43,F,administrator,381,4,Muriel's Wedding (1994)
94,26,M,student,381,4,Muriel's Wedding (1994)
95,31,M,administrator,381,4,Muriel's Wedding (1994)
5,33,F,other,427,3,To Kill a Mockingbird (1962)
6,42,M,executive,427,4,To Kill a Mockingbird (1962)
7,57,M,administrator,427,5,To Kill a Mockingbird (1962)
11,39,F,other,427,4,To Kill a Mockingbird (1962)
13,47,M,educator,427,5,To Kill a Mockingbird (1962)
14,45,M,scientist,427,5,To Kill a Mockingbird (1962)
16,21,M,entertainment,427,5,To Kill a Mockingbird (1962)
18,35,F,other,427,5,To Kill a Mockingbird (1962)
23,30,F,artist,427,5,To Kill a Mockingbird (1962)
24,21,F,artist,427,5,To Kill a Mockingbird (1962)
25,39,M,engineer,427,4,To Kill a Mockingbird (1962)
42,30,M,administrator,427,4,To Kill a Mockingbird (1962)
44,26,M,technician,427,3,To Kill a Mockingbird (1962)
48,45,M,administrator,427,4,To Kill a Mockingbird (1962)
52,18,F,student,427,5,To Kill a Mockingbird (1962)
59,49,M,educator,427,5,To Kill a Mockingbird (1962)
60,50,M,healthcare,427,5,To Kill a Mockingbird (1962)
65,51,F,educator,427,5,To Kill a Mockingbird (1962)
69,24,M,engineer,427,3,To Kill a Mockingbird (1962)
72,48,F,administrator,427,5,To Kill a Mockingbird (1962)
75,24,M,entertainment,427,4,To Kill a Mockingbird (1962)
85,51,M,educator,427,3,To Kill a Mockingbird (1962)
87,47,M,administrator,427,4,To Kill a Mockingbird (1962)
90,60,M,educator,427,5,To Kill a Mockingbird (1962)
91,55,M,marketing,427,4,To Kill a Mockingbird (1962)
5,33,F,other,451,1,Grease (1978)
7,57,M,administrator,451,5,Grease (1978)
11,39,F,other,451,2,Grease (1978)
13,47,M,educator,451,1,Grease (1978)
18,35,F,other,451,3,Grease (1978)
22,25,M,writer,451,4,Grease (1978)
23,30,F,artist,451,2,Grease (1978)
38,28,F,other,451,5,Grease (1978)
42,30,M,administrator,451,2,Grease (1978)
56,25,M,librarian,451,3,Grease (1978)
59,49,M,educator,451,5,Grease (1978)
62,27,F,administrator,451,3,Grease (1978)
64,32,M,educator,451,2,Grease (1978)
70,27,M,engineer,451,4,Grease (1978)
85,51,M,educator,451,4,Grease (1978)
87,47,M,administrator,451,4,Grease (1978)
89,43,F,administrator,451,3,Grease (1978)
92,32,M,entertainment,451,3,Grease (1978)
94,26,M,student,451,4,Grease (1978)
95,31,M,administrator,451,3,Grease (1978)
5,33,F,other,430,5,Duck Soup (1933)
7,57,M,administrator,430,3,Duck Soup (1933)
10,53,M,lawyer,430,3,Duck Soup (1933)
11,39,F,other,430,3,Duck Soup (1933)
13,47,M,educator,430,5,Duck Soup (1933)
14,45,M,scientist,430,5,Duck Soup (1933)
18,35,F,other,430,4,Duck Soup (1933)
22,25,M,writer,430,4,Duck Soup (1933)
25,39,M,engineer,430,4,Duck Soup (1933)
41,33,M,engineer,430,5,Duck Soup (1933)
59,49,M,educator,430,5,Duck Soup (1933)
60,50,M,healthcare,430,5,Duck Soup (1933)
82,50,M,programmer,430,5,Duck Soup (1933)
90,60,M,educator,430,3,Duck Soup (1933)
97,43,M,artist,430,5,Duck Soup (1933)
5,33,F,other,449,2,Star Trek: The Motion Picture (1979)
7,57,M,administrator,449,3,Star Trek: The Motion Picture (1979)
11,39,F,other,449,3,Star Trek: The Motion Picture (1979)
13,47,M,educator,449,4,Star Trek: The Motion Picture (1979)
22,25,M,writer,449,1,Star Trek: The Motion Picture (1979)
23,30,F,artist,449,2,Star Trek: The Motion Picture (1979)
28,32,M,writer,449,2,Star Trek: The Motion Picture (1979)
44,26,M,technician,449,5,Star Trek: The Motion Picture (1979)
56,25,M,librarian,449,5,Star Trek: The Motion Picture (1979)
70,27,M,engineer,449,2,Star Trek: The Motion Picture (1979)
85,51,M,educator,449,4,Star Trek: The Motion Picture (1979)
87,47,M,administrator,449,3,Star Trek: The Motion Picture (1979)
92,32,M,entertainment,449,3,Star Trek: The Motion Picture (1979)
95,31,M,administrator,449,3,Star Trek: The Motion Picture (1979)
5,33,F,other,401,5,"Brady Bunch Movie, The (1995)"
7,57,M,administrator,401,4,"Brady Bunch Movie, The (1995)"
11,39,F,other,401,3,"Brady Bunch Movie, The (1995)"
13,47,M,educator,401,1,"Brady Bunch Movie, The (1995)"
38,28,F,other,401,3,"Brady Bunch Movie, The (1995)"
49,23,F,student,401,2,"Brady Bunch Movie, The (1995)"
62,27,F,administrator,401,3,"Brady Bunch Movie, The (1995)"
87,47,M,administrator,401,2,"Brady Bunch Movie, The (1995)"
92,32,M,entertainment,401,3,"Brady Bunch Movie, The (1995)"
94,26,M,student,401,4,"Brady Bunch Movie, The (1995)"
5,33,F,other,405,3,Mission: Impossible (1996)
6,42,M,executive,405,1,Mission: Impossible (1996)
7,57,M,administrator,405,3,Mission: Impossible (1996)
11,39,F,other,405,3,Mission: Impossible (1996)
13,47,M,educator,405,2,Mission: Impossible (1996)
15,49,F,educator,405,2,Mission: Impossible (1996)
20,42,F,homemaker,405,3,Mission: Impossible (1996)
22,25,M,writer,405,1,Mission: Impossible (1996)
23,30,F,artist,405,4,Mission: Impossible (1996)
26,49,M,engineer,405,2,Mission: Impossible (1996)
32,28,F,student,405,4,Mission: Impossible (1996)
37,23,M,student,405,4,Mission: Impossible (1996)
38,28,F,other,405,5,Mission: Impossible (1996)
42,30,M,administrator,405,4,Mission: Impossible (1996)
43,29,F,librarian,405,4,Mission: Impossible (1996)
44,26,M,technician,405,3,Mission: Impossible (1996)
