ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
2020-01-31,California,US,2.0,0.0,0.0
2020-01-31,,Vietnam,2.0,0.0,0.0
2020-01-31,Ontario,Canada,2.0,0.0,0.0
2020-01-31,Queensland,Australia,2.0,0.0,0.0
2020-01-31,,Italy,2.0,0.0,0.0
2020-01-31,,UK,2.0,0.0,0.0
2020-01-31,,Russia,2.0,0.0,0.0
2020-01-31,Washington,US,1.0,0.0,0.0
2020-01-31,Arizona,US,1.0,0.0,0.0
2020-01-31,,Nepal,1.0,0.0,0.0
2020-01-31,British Columbia,Canada,1.0,0.0,0.0
2020-01-31,,Cambodia,1.0,0.0,0.0
2020-01-31,,Sri Lanka,1.0,0.0,0.0
2020-01-31,,Finland,1.0,0.0,0.0
2020-01-31,,Philippines,1.0,0.0,0.0
2020-01-31,,India,1.0,0.0,0.0
2020-01-31,,Sweden,1.0,0.0,0.0
2020-02-01,Hubei,Mainland China,7153.0,249.0,168.0
2020-02-01,Zhejiang,Mainland China,599.0,0.0,21.0
2020-02-01,Guangdong,Mainland China,535.0,0.0,14.0
2020-02-01,Henan,Mainland China,422.0,2.0,3.0
2020-02-01,Hunan,Mainland China,389.0,0.0,8.0
2020-02-01,Anhui,Mainland China,297.0,0.0,5.0
2020-02-01,Jiangxi,Mainland China,286.0,0.0,9.0
2020-02-01,Chongqing,Mainland China,247.0,1.0,3.0
2020-02-01,Sichuan,Mainland China,207.0,1.0,3.0
2020-02-01,Shandong,Mainland China,206.0,0.0,3.0
2020-02-01,Jiangsu,Mainland China,202.0,0.0,6.0
2020-02-01,Shanghai,Mainland China,169.0,1.0,10.0
2020-02-01,Beijing,Mainland China,168.0,1.0,9.0
2020-02-01,Fujian,Mainland China,144.0,0.0,0.0
2020-02-01,Shaanxi,Mainland China,101.0,0.0,0.0
2020-02-01,Guangxi,Mainland China,100.0,0.0,2.0
2020-02-01,Hebei,Mainland China,96.0,1.0,0.0
2020-02-01,Yunnan,Mainland China,93.0,0.0,2.0
2020-02-01,Heilongjiang,Mainland China,80.0,2.0,2.0
2020-02-01,Liaoning,Mainland China,64.0,0.0,1.0
2020-02-01,Hainan,Mainland China,62.0,1.0,1.0
2020-02-01,Shanxi,Mainland China,47.0,0.0,1.0
2020-02-01,Tianjin,Mainland China,41.0,0.0,0.0
2020-02-01,Gansu,Mainland China,40.0,0.0,0.0
2020-02-01,Guizhou,Mainland China,29.0,0.0,2.0
2020-02-01,Ningxia,Mainland China,26.0,0.0,0.0
2020-02-01,Inner Mongolia,Mainland China,23.0,0.0,1.0
2020-02-01,,Japan,20.0,0.0,1.0
2020-02-01,,Thailand,19.0,0.0,8.0
2020-02-01,Xinjiang,Mainland China,18.0,0.0,0.0
2020-02-01,Jilin,Mainland China,17.0,0.0,1.0
2020-02-01,,Singapore,16.0,0.0,0.0
2020-02-01,Hong Kong,Hong Kong,13.0,0.0,0.0
2020-02-01,,South Korea,12.0,0.0,0.0
2020-02-01,Taiwan,Taiwan,10.0,0.0,0.0
2020-02-01,Qinghai,Mainland China,9.0,0.0,0.0
2020-02-01,,Malaysia,8.0,0.0,0.0
2020-02-01,,Germany,8.0,0.0,0.0
2020-02-01,Macau,Macau,7.0,0.0,0.0
2020-02-01,,France,6.0,0.0,0.0
2020-02-01,,Vietnam,6.0,0.0,1.0
2020-02-01,New South Wales,Australia,4.0,0.0,2.0
2020-02-01,Victoria,Australia,4.0,0.0,0.0
2020-02-01,,United Arab Emirates,4.0,0.0,0.0
2020-02-01,Queensland,Australia,3.0,0.0,0.0
2020-02-01,Ontario,Canada,3.0,0.0,0.0
2020-02-01,,Italy,2.0,0.0,0.0
2020-02-01,,Russia,2.0,0.0,0.0
2020-02-01,,UK,2.0,0.0,0.0
2020-02-01,"Chicago, IL",US,2.0,0.0,0.0
2020-02-01,South Australia,Australia,1.0,0.0,0.0
2020-02-01,,Cambodia,1.0,0.0,0.0
2020-02-01,British Columbia,Canada,1.0,0.0,0.0
2020-02-01,,Finland,1.0,0.0,0.0
2020-02-01,,India,1.0,0.0,0.0
2020-02-01,Tibet,Mainland China,1.0,0.0,0.0
2020-02-01,,Nepal,1.0,0.0,0.0
2020-02-01,,Philippines,1.0,0.0,0.0
2020-02-01,,Spain,1.0,0.0,0.0
2020-02-01,,Sri Lanka,1.0,0.0,0.0
2020-02-01,,Sweden,1.0,0.0,0.0
2020-02-01,"Boston, MA",US,1.0,0.0,0.0
2020-02-01,"Los Angeles, CA",US,1.0,0.0,0.0
2020-02-01,"Orange, CA",US,1.0,0.0,0.0
2020-02-01,"Santa Clara, CA",US,1.0,0.0,0.0
2020-02-01,"Seattle, WA",US,1.0,0.0,0.0
2020-02-01,"Tempe, AZ",US,1.0,0.0,0.0
2020-02-02,Hubei,Mainland China,11177.0,350.0,295.0
2020-02-02,Zhejiang,Mainland China,661.0,0.0,32.0
2020-02-02,Guangdong,Mainland China,632.0,0.0,15.0
2020-02-02,Henan,Mainland China,493.0,2.0,10.0
2020-02-02,Hunan,Mainland China,463.0,0.0,16.0
2020-02-02,Anhui,Mainland China,340.0,0.0,7.0
2020-02-02,Jiangxi,Mainland China,333.0,0.0,12.0
2020-02-02,Chongqing,Mainland China,300.0,2.0,7.0
2020-02-02,Jiangsu,Mainland China,236.0,0.0,7.0
2020-02-02,Sichuan,Mainland China,231.0,1.0,11.0
2020-02-02,Shandong,Mainland China,230.0,0.0,6.0
2020-02-02,Beijing,Mainland China,191.0,1.0,9.0
2020-02-02,Shanghai,Mainland China,182.0,1.0,10.0
2020-02-02,Fujian,Mainland China,159.0,0.0,0.0
2020-02-02,Shaanxi,Mainland China,116.0,0.0,0.0
2020-02-02,Guangxi,Mainland China,111.0,0.0,2.0
2020-02-02,Yunnan,Mainland China,105.0,0.0,3.0
2020-02-02,Hebei,Mainland China,104.0,1.0,3.0
2020-02-02,Heilongjiang,Mainland China,95.0,2.0,2.0
2020-02-02,Liaoning,Mainland China,70.0,0.0,1.0
2020-02-02,Shanxi,Mainland China,66.0,0.0,3.0
2020-02-02,Hainan,Mainland China,64.0,1.0,4.0
2020-02-02,Gansu,Mainland China,51.0,0.0,3.0
2020-02-02,Tianjin,Mainland China,48.0,0.0,1.0
2020-02-02,Guizhou,Mainland China,38.0,0.0,2.0
2020-02-02,Ningxia,Mainland China,28.0,0.0,0.0
2020-02-02,Inner Mongolia,Mainland China,27.0,0.0,1.0
2020-02-02,Jilin,Mainland China,23.0,0.0,1.0
2020-02-02,Xinjiang,Mainland China,21.0,0.0,0.0
2020-02-02,,Japan,20.0,0.0,1.0
2020-02-02,,Thailand,19.0,0.0,9.0
2020-02-02,,Singapore,18.0,0.0,0.0
2020-02-02,Hong Kong,Hong Kong,15.0,0.0,0.0
2020-02-02,,South Korea,15.0,0.0,0.0
2020-02-02,Qinghai,Mainland China,11.0,0.0,0.0
2020-02-02,,Germany,10.0,0.0,0.0
2020-02-02,Taiwan,Taiwan,10.0,0.0,0.0
2020-02-02,Macau,Macau,8.0,0.0,0.0
2020-02-02,,Malaysia,8.0,0.0,0.0
2020-02-02,,France,6.0,0.0,0.0
2020-02-02,,Vietnam,6.0,0.0,1.0
2020-02-02,,United Arab Emirates,5.0,0.0,0.0
2020-02-02,New South Wales,Australia,4.0,0.0,2.0
2020-02-02,Victoria,Australia,4.0,0.0,0.0
2020-02-02,Ontario,Canada,3.0,0.0,0.0
2020-02-02,Queensland,Australia,2.0,0.0,0.0
2020-02-02,South Australia,Australia,2.0,0.0,0.0
2020-02-02,,India,2.0,0.0,0.0
2020-02-02,,Italy,2.0,0.0,0.0
2020-02-02,,Philippines,2.0,1.0,0.0
2020-02-02,,Russia,2.0,0.0,0.0
2020-02-02,,UK,2.0,0.0,0.0
2020-02-02,"Chicago, IL",US,2.0,0.0,0.0
2020-02-02,,Cambodia,1.0,0.0,0.0
2020-02-02,British Columbia,Canada,1.0,0.0,0.0
2020-02-02,,Finland,1.0,0.0,0.0
2020-02-02,Tibet,Mainland China,1.0,0.0,0.0
2020-02-02,,Nepal,1.0,0.0,0.0
2020-02-02,,Spain,1.0,0.0,0.0
2020-02-02,,Sri Lanka,1.0,0.0,0.0
2020-02-02,,Sweden,1.0,0.0,0.0
2020-02-02,"Boston, MA",US,1.0,0.0,0.0
2020-02-02,"Los Angeles, CA",US,1.0,0.0,0.0
2020-02-02,"Orange, CA",US,1.0,0.0,0.0
2020-02-02,"Santa Clara, CA",US,1.0,0.0,0.0
2020-02-02,"Seattle, WA",US,1.0,0.0,0.0
2020-02-02,"Tempe, AZ",US,1.0,0.0,0.0
2020-02-03,Hubei,Mainland China,13522.0,414.0,386.0
2020-02-03,Guangdong,Mainland China,725.0,0.0,21.0
2020-02-03,Zhejiang,Mainland China,724.0,0.0,43.0
2020-02-03,Henan,Mainland China,566.0,2.0,16.0
2020-02-03,Hunan,Mainland China,521.0,0.0,22.0
2020-02-03,Anhui,Mainland China,408.0,0.0,14.0
2020-02-03,Jiangxi,Mainland China,391.0,0.0,18.0
2020-02-03,Chongqing,Mainland China,337.0,2.0,9.0
2020-02-03,Jiangsu,Mainland China,271.0,0.0,8.0
2020-02-03,Shandong,Mainland China,259.0,0.0,7.0
2020-02-03,Sichuan,Mainland China,254.0,1.0,14.0
2020-02-03,Beijing,Mainland China,212.0,1.0,12.0
2020-02-03,Shanghai,Mainland China,203.0,1.0,10.0
2020-02-03,Fujian,Mainland China,179.0,0.0,1.0
2020-02-03,Shaanxi,Mainland China,128.0,0.0,0.0
2020-02-03,Guangxi,Mainland China,127.0,0.0,7.0
2020-02-03,Heilongjiang,Mainland China,121.0,2.0,2.0
2020-02-03,Yunnan,Mainland China,117.0,0.0,5.0
2020-02-03,Hebei,Mainland China,113.0,1.0,3.0
2020-02-03,Liaoning,Mainland China,74.0,0.0,1.0
2020-02-03,Shanxi,Mainland China,74.0,0.0,2.0
2020-02-03,Hainan,Mainland China,72.0,1.0,4.0
2020-02-03,Tianjin,Mainland China,60.0,0.0,1.0
2020-02-03,Gansu,Mainland China,55.0,0.0,3.0
2020-02-03,Guizhou,Mainland China,46.0,0.0,2.0
2020-02-03,Inner Mongolia,Mainland China,34.0,0.0,1.0
2020-02-03,Jilin,Mainland China,31.0,0.0,1.0
2020-02-03,Ningxia,Mainland China,31.0,0.0,1.0
2020-02-03,Xinjiang,Mainland China,24.0,0.0,0.0
2020-02-03,,Japan,20.0,0.0,1.0
2020-02-03,,Thailand,19.0,0.0,9.0
2020-02-03,,Singapore,18.0,0.0,0.0
2020-02-03,Hong Kong,Hong Kong,15.0,0.0,0.0
2020-02-03,,South Korea,15.0,0.0,0.0
2020-02-03,Qinghai,Mainland China,13.0,0.0,0.0
2020-02-03,,Germany,12.0,0.0,0.0
2020-02-03,Taiwan,Taiwan,10.0,0.0,0.0
2020-02-03,Macau,Macau,8.0,0.0,0.0
2020-02-03,,Malaysia,8.0,0.0,0.0
2020-02-03,,Vietnam,8.0,0.0,1.0
2020-02-03,,France,6.0,0.0,0.0
2020-02-03,,United Arab Emirates,5.0,0.0,0.0
2020-02-03,New South Wales,Australia,4.0,0.0,2.0
2020-02-03,Victoria,Australia,4.0,0.0,0.0
2020-02-03,Ontario,Canada,3.0,0.0,0.0
2020-02-03,,India,3.0,0.0,0.0
2020-02-03,Queensland,Australia,2.0,0.0,0.0
2020-02-03,South Australia,Australia,2.0,0.0,0.0
2020-02-03,,Italy,2.0,0.0,0.0
2020-02-03,,Philippines,2.0,1.0,0.0
2020-02-03,,Russia,2.0,0.0,0.0
2020-02-03,,UK,2.0,0.0,0.0
2020-02-03,"Chicago, IL",US,2.0,0.0,0.0
2020-02-03,"San Benito, CA",US,2.0,0.0,0.0
2020-02-03,"Santa Clara, CA",US,2.0,0.0,0.0
2020-02-03,,Cambodia,1.0,0.0,0.0
2020-02-03,British Columbia,Canada,1.0,0.0,0.0
2020-02-03,,Finland,1.0,0.0,0.0
2020-02-03,Tibet,Mainland China,1.0,0.0,0.0
2020-02-03,,Nepal,1.0,0.0,0.0
2020-02-03,,Spain,1.0,0.0,0.0
2020-02-03,,Sri Lanka,1.0,0.0,0.0
2020-02-03,,Sweden,1.0,0.0,0.0
2020-02-03,"Boston, MA",US,1.0,0.0,0.0
2020-02-03,"Los Angeles, CA",US,1.0,0.0,0.0
2020-02-03,"Orange, CA",US,1.0,0.0,0.0
2020-02-03,"Seattle, WA",US,1.0,0.0,0.0
2020-02-03,"Tempe, AZ",US,1.0,0.0,0.0
2020-02-04,Hubei,Mainland China,16678.0,479.0,522.0
2020-02-04,Zhejiang,Mainland China,829.0,0.0,62.0
2020-02-04,Guangdong,Mainland China,813.0,0.0,30.0
2020-02-04,Henan,Mainland China,675.0,2.0,27.0
2020-02-04,Hunan,Mainland China,593.0,0.0,31.0
2020-02-04,Anhui,Mainland China,480.0,0.0,20.0
2020-02-04,Jiangxi,Mainland China,476.0,0.0,20.0
2020-02-04,Chongqing,Mainland China,366.0,2.0,9.0
2020-02-04,Jiangsu,Mainland China,308.0,0.0,12.0
2020-02-04,Sichuan,Mainland China,282.0,1.0,14.0
2020-02-04,Shandong,Mainland China,275.0,0.0,11.0
2020-02-04,Beijing,Mainland China,228.0,1.0,23.0
2020-02-04,Shanghai,Mainland China,219.0,1.0,12.0
2020-02-04,Fujian,Mainland China,194.0,0.0,3.0
2020-02-04,Heilongjiang,Mainland China,155.0,2.0,4.0
2020-02-04,Shaanxi,Mainland China,142.0,0.0,2.0
2020-02-04,Guangxi,Mainland China,139.0,0.0,10.0
2020-02-04,Hebei,Mainland China,126.0,1.0,4.0
2020-02-04,Yunnan,Mainland China,122.0,0.0,5.0
2020-02-04,Liaoning,Mainland China,81.0,0.0,2.0
2020-02-04,Shanxi,Mainland China,81.0,0.0,4.0
2020-02-04,Hainan,Mainland China,80.0,1.0,5.0
2020-02-04,Tianjin,Mainland China,67.0,0.0,2.0
2020-02-04,Guizhou,Mainland China,58.0,0.0,2.0
2020-02-04,Gansu,Mainland China,57.0,0.0,4.0
2020-02-04,Jilin,Mainland China,42.0,0.0,1.0
2020-02-04,Inner Mongolia,Mainland China,35.0,0.0,1.0
2020-02-04,Ningxia,Mainland China,34.0,0.0,1.0
2020-02-04,Xinjiang,Mainland China,29.0,0.0,0.0
2020-02-04,,Thailand,25.0,0.0,10.0
2020-02-04,,Singapore,24.0,0.0,0.0
2020-02-04,,Japan,22.0,0.0,1.0
2020-02-04,Hong Kong,Hong Kong,17.0,1.0,0.0
2020-02-04,,South Korea,16.0,0.0,0.0
2020-02-04,Qinghai,Mainland China,15.0,0.0,0.0
2020-02-04,,Germany,12.0,0.0,0.0
2020-02-04,Taiwan,Taiwan,11.0,0.0,0.0
2020-02-04,Macau,Macau,10.0,0.0,0.0
2020-02-04,,Malaysia,10.0,0.0,0.0
2020-02-04,,Vietnam,8.0,0.0,1.0
2020-02-04,,France,6.0,0.0,0.0
2020-02-04,,United Arab Emirates,5.0,0.0,0.0
2020-02-04,New South Wales,Australia,4.0,0.0,2.0
2020-02-04,Victoria,Australia,4.0,0.0,0.0
2020-02-04,Queensland,Australia,3.0,0.0,0.0
2020-02-04,,India,3.0,0.0,0.0
2020-02-04,South Australia,Australia,2.0,0.0,0.0
2020-02-04,"Toronto, ON",Canada,2.0,0.0,0.0
2020-02-04,,Italy,2.0,0.0,0.0
2020-02-04,,Philippines,2.0,1.0,0.0
2020-02-04,,Russia,2.0,0.0,0.0
2020-02-04,,UK,2.0,0.0,0.0
2020-02-04,"Chicago, IL",US,2.0,0.0,0.0
2020-02-04,"San Benito, CA",US,2.0,0.0,0.0
2020-02-04,"Santa Clara, CA",US,2.0,0.0,0.0
2020-02-04,,Belgium,1.0,0.0,0.0
2020-02-04,,Cambodia,1.0,0.0,0.0
2020-02-04,British Columbia,Canada,1.0,0.0,0.0
2020-02-04,"London, ON",Canada,1.0,0.0,0.0
2020-02-04,,Finland,1.0,0.0,0.0
2020-02-04,Tibet,Mainland China,1.0,0.0,0.0
2020-02-04,,Nepal,1.0,0.0,0.0
2020-02-04,,Spain,1.0,0.0,0.0
2020-02-04,,Sri Lanka,1.0,0.0,0.0
2020-02-04,,Sweden,1.0,0.0,0.0
2020-02-04,"Boston, MA",US,1.0,0.0,0.0
2020-02-04,"Los Angeles, CA",US,1.0,0.0,0.0
2020-02-04,"Orange, CA",US,1.0,0.0,0.0
2020-02-04,"Seattle, WA",US,1.0,0.0,0.0
2020-02-04,"Tempe, AZ",US,1.0,0.0,0.0
2020-02-05,Hubei,Mainland China,19665.0,549.0,633.0
2020-02-05,Guangdong,Mainland China,895.0,0.0,49.0
2020-02-05,Zhejiang,Mainland China,895.0,0.0,78.0
2020-02-05,Henan,Mainland China,764.0,2.0,47.0
2020-02-05,Hunan,Mainland China,661.0,0.0,54.0
2020-02-05,Jiangxi,Mainland China,548.0,0.0,27.0
2020-02-05,Anhui,Mainland China,530.0,0.0,23.0
2020-02-05,Chongqing,Mainland China,389.0,2.0,15.0
2020-02-05,Jiangsu,Mainland China,341.0,0.0,23.0
2020-02-05,Shandong,Mainland China,307.0,0.0,15.0
2020-02-05,Sichuan,Mainland China,301.0,1.0,24.0
2020-02-05,Beijing,Mainland China,253.0,1.0,24.0
2020-02-05,Shanghai,Mainland China,243.0,1.0,15.0
2020-02-05,Fujian,Mainland China,205.0,0.0,11.0
2020-02-05,Heilongjiang,Mainland China,190.0,2.0,7.0
2020-02-05,Shaanxi,Mainland China,165.0,0.0,6.0
2020-02-05,Guangxi,Mainland China,150.0,0.0,13.0
2020-02-05,Hebei,Mainland China,135.0,1.0,6.0
2020-02-05,Yunnan,Mainland China,128.0,0.0,5.0
2020-02-05,Hainan,Mainland China,99.0,1.0,5.0
2020-02-05,Liaoning,Mainland China,89.0,0.0,4.0
2020-02-05,Shanxi,Mainland China,81.0,0.0,5.0
2020-02-05,Tianjin,Mainland China,69.0,1.0,2.0
2020-02-05,Guizhou,Mainland China,64.0,1.0,9.0
2020-02-05,Gansu,Mainland China,62.0,0.0,6.0
2020-02-05,Jilin,Mainland China,54.0,0.0,2.0
2020-02-05,Inner Mongolia,Mainland China,42.0,0.0,3.0
2020-02-05,Ningxia,Mainland China,34.0,0.0,1.0
2020-02-05,Xinjiang,Mainland China,32.0,0.0,0.0
2020-02-05,,Singapore,28.0,0.0,0.0
2020-02-05,,Thailand,25.0,0.0,10.0
2020-02-05,,Japan,22.0,0.0,1.0
2020-02-05,Hong Kong,Hong Kong,21.0,1.0,0.0
2020-02-05,,South Korea,19.0,0.0,0.0
2020-02-05,Qinghai,Mainland China,17.0,0.0,3.0
2020-02-05,,Germany,12.0,0.0,0.0
2020-02-05,,Malaysia,12.0,0.0,0.0
2020-02-05,Taiwan,Taiwan,11.0,0.0,0.0
2020-02-05,Macau,Macau,10.0,0.0,0.0
2020-02-05,,Vietnam,8.0,0.0,1.0
2020-02-05,,France,6.0,0.0,0.0
2020-02-05,,United Arab Emirates,5.0,0.0,0.0
2020-02-05,New South Wales,Australia,4.0,0.0,2.0
2020-02-05,Victoria,Australia,4.0,0.0,0.0
2020-02-05,Queensland,Australia,3.0,0.0,0.0
2020-02-05,,India,3.0,0.0,0.0
2020-02-05,South Australia,Australia,2.0,0.0,0.0
2020-02-05,British Columbia,Canada,2.0,0.0,0.0
2020-02-05,"Toronto, ON",Canada,2.0,0.0,0.0
2020-02-05,,Italy,2.0,0.0,0.0
2020-02-05,,Philippines,2.0,1.0,0.0
2020-02-05,,Russia,2.0,0.0,0.0
2020-02-05,,UK,2.0,0.0,0.0
2020-02-05,"Chicago, IL",US,2.0,0.0,0.0
2020-02-05,"San Benito, CA",US,2.0,0.0,0.0
2020-02-05,"Santa Clara, CA",US,2.0,0.0,0.0
2020-02-05,,Belgium,1.0,0.0,0.0
2020-02-05,,Cambodia,1.0,0.0,0.0
2020-02-05,"London, ON",Canada,1.0,0.0,0.0
2020-02-05,,Finland,1.0,0.0,0.0
2020-02-05,Tibet,Mainland China,1.0,0.0,0.0
2020-02-05,,Nepal,1.0,0.0,0.0
2020-02-05,,Spain,1.0,0.0,0.0
2020-02-05,,Sri Lanka,1.0,0.0,0.0
2020-02-05,,Sweden,1.0,0.0,0.0
2020-02-05,"Boston, MA",US,1.0,0.0,0.0
2020-02-05,"Los Angeles, CA",US,1.0,0.0,0.0
2020-02-05,"Madison, WI",US,1.0,0.0,0.0
2020-02-05,"Orange, CA",US,1.0,0.0,0.0
2020-02-05,"Seattle, WA",US,1.0,0.0,0.0
2020-02-05,"Tempe, AZ",US,1.0,0.0,0.0
2020-02-06,Hubei,Mainland China,22112.0,618.0,817.0
2020-02-06,Guangdong,Mainland China,970.0,0.0,69.0
2020-02-06,Zhejiang,Mainland China,954.0,0.0,94.0
2020-02-06,Henan,Mainland China,851.0,2.0,56.0
2020-02-06,Hunan,Mainland China,711.0,0.0,81.0
2020-02-06,Jiangxi,Mainland China,600.0,0.0,37.0
2020-02-06,Anhui,Mainland China,591.0,0.0,34.0
2020-02-06,Chongqing,Mainland China,411.0,2.0,24.0
2020-02-06,Jiangsu,Mainland China,373.0,0.0,34.0
2020-02-06,Shandong,Mainland China,347.0,0.0,27.0
2020-02-06,Sichuan,Mainland China,321.0,1.0,31.0
2020-02-06,Beijing,Mainland China,274.0,1.0,31.0
2020-02-06,Shanghai,Mainland China,257.0,1.0,25.0
2020-02-06,Heilongjiang,Mainland China,227.0,3.0,8.0
2020-02-06,Fujian,Mainland China,215.0,0.0,14.0
2020-02-06,Shaanxi,Mainland China,173.0,0.0,9.0
2020-02-06,Guangxi,Mainland China,168.0,0.0,14.0
2020-02-06,Hebei,Mainland China,157.0,1.0,13.0
2020-02-06,Yunnan,Mainland China,133.0,0.0,7.0
2020-02-06,Hainan,Mainland China,106.0,1.0,8.0
2020-02-06,Shanxi,Mainland China,96.0,0.0,12.0
2020-02-06,Liaoning,Mainland China,94.0,0.0,5.0
2020-02-06,Tianjin,Mainland China,79.0,1.0,2.0
2020-02-06,Guizhou,Mainland China,71.0,1.0,6.0
2020-02-06,Gansu,Mainland China,62.0,0.0,6.0
2020-02-06,Jilin,Mainland China,59.0,0.0,4.0
2020-02-06,Inner Mongolia,Mainland China,46.0,0.0,4.0
2020-02-06,,Japan,45.0,0.0,1.0
2020-02-06,Ningxia,Mainland China,40.0,0.0,1.0
2020-02-06,Xinjiang,Mainland China,36.0,0.0,0.0
2020-02-06,,Singapore,28.0,0.0,0.0
2020-02-06,,Thailand,25.0,0.0,10.0
2020-02-06,Hong Kong,Hong Kong,24.0,1.0,0.0
2020-02-06,,South Korea,23.0,0.0,0.0
2020-02-06,Qinghai,Mainland China,18.0,0.0,3.0
2020-02-06,Taiwan,Taiwan,16.0,0.0,1.0
2020-02-06,,Germany,12.0,0.0,0.0
2020-02-06,,Malaysia,12.0,0.0,0.0
2020-02-06,Macau,Macau,10.0,0.0,1.0
2020-02-06,,Vietnam,10.0,0.0,1.0
2020-02-06,,France,6.0,0.0,0.0
2020-02-06,,United Arab Emirates,5.0,0.0,0.0
2020-02-06,New South Wales,Australia,4.0,0.0,2.0
2020-02-06,Queensland,Australia,4.0,0.0,0.0
2020-02-06,Victoria,Australia,4.0,0.0,0.0
2020-02-06,,India,3.0,0.0,0.0
2020-02-06,South Australia,Australia,2.0,0.0,0.0
2020-02-06,British Columbia,Canada,2.0,0.0,0.0
2020-02-06,"Toronto, ON",Canada,2.0,0.0,0.0
2020-02-06,,Italy,2.0,0.0,0.0
2020-02-06,,Philippines,2.0,1.0,0.0
2020-02-06,,Russia,2.0,0.0,0.0
2020-02-06,,UK,2.0,0.0,0.0
2020-02-06,"Chicago, IL",US,2.0,0.0,0.0
2020-02-06,"San Benito, CA",US,2.0,0.0,0.0
2020-02-06,"Santa Clara, CA",US,2.0,0.0,0.0
2020-02-06,,Belgium,1.0,0.0,0.0
2020-02-06,,Cambodia,1.0,0.0,0.0
2020-02-06,"London, ON",Canada,1.0,0.0,0.0
2020-02-06,,Finland,1.0,0.0,0.0
2020-02-06,Tibet,Mainland China,1.0,0.0,0.0
2020-02-06,,Nepal,1.0,0.0,0.0
2020-02-06,,Spain,1.0,0.0,0.0
2020-02-06,,Sri Lanka,1.0,0.0,0.0
2020-02-06,,Sweden,1.0,0.0,0.0
2020-02-06,"Boston, MA",US,1.0,0.0,0.0
2020-02-06,"Los Angeles, CA",US,1.0,0.0,0.0
2020-02-06,"Madison, WI",US,1.0,0.0,0.0
2020-02-06,"Orange, CA",US,1.0,0.0,0.0
2020-02-06,"Seattle, WA",US,1.0,0.0,0.0
2020-02-06,"Tempe, AZ",US,1.0,0.0,0.0
2020-02-07,Hubei,Mainland China,24953.0,699.0,1115.0
2020-02-07,Guangdong,Mainland China,1034.0,1.0,88.0
2020-02-07,Zhejiang,Mainland China,1006.0,0.0,123.0
2020-02-07,Henan,Mainland China,914.0,3.0,86.0
2020-02-07,Hunan,Mainland China,772.0,0.0,112.0
2020-02-07,Anhui,Mainland China,665.0,0.0,47.0
2020-02-07,Jiangxi,Mainland China,661.0,0.0,45.0
2020-02-07,Chongqing,Mainland China,426.0,2.0,31.0
2020-02-07,Jiangsu,Mainland China,408.0,0.0,43.0
2020-02-07,Shandong,Mainland China,386.0,0.0,37.0
2020-02-07,Sichuan,Mainland China,344.0,1.0,42.0
2020-02-07,Beijing,Mainland China,297.0,1.0,33.0
2020-02-07,Heilongjiang,Mainland China,277.0,3.0,12.0
2020-02-07,Shanghai,Mainland China,277.0,1.0,30.0
2020-02-07,Fujian,Mainland China,224.0,0.0,20.0
2020-02-07,Shaanxi,Mainland China,184.0,0.0,17.0
2020-02-07,Guangxi,Mainland China,172.0,0.0,17.0
2020-02-07,Hebei,Mainland China,172.0,1.0,22.0
2020-02-07,Yunnan,Mainland China,138.0,0.0,12.0
2020-02-07,Hainan,Mainland China,117.0,2.0,10.0
2020-02-07,Shanxi,Mainland China,104.0,0.0,15.0
2020-02-07,Liaoning,Mainland China,99.0,0.0,7.0
2020-02-07,Guizhou,Mainland China,81.0,1.0,6.0
2020-02-07,Tianjin,Mainland China,81.0,1.0,2.0
2020-02-07,Gansu,Mainland China,67.0,0.0,9.0
2020-02-07,Jilin,Mainland China,65.0,1.0,4.0
2020-02-07,Cruise Ship,Others,61.0,0.0,0.0
2020-02-07,Inner Mongolia,Mainland China,50.0,0.0,5.0
2020-02-07,Ningxia,Mainland China,43.0,0.0,5.0
2020-02-07,Xinjiang,Mainland China,39.0,0.0,0.0
2020-02-07,,Singapore,30.0,0.0,0.0
2020-02-07,Hong Kong,Hong Kong,25.0,1.0,0.0
2020-02-07,,Japan,25.0,0.0,1.0
2020-02-07,,Thailand,25.0,0.0,10.0
2020-02-07,,South Korea,24.0,0.0,1.0
2020-02-07,Qinghai,Mainland China,18.0,0.0,3.0
2020-02-07,Taiwan,Taiwan,16.0,0.0,1.0
2020-02-07,,Germany,13.0,0.0,0.0
2020-02-07,,Malaysia,12.0,0.0,1.0
2020-02-07,Macau,Macau,10.0,0.0,1.0
2020-02-07,,Vietnam,10.0,0.0,1.0
2020-02-07,,France,6.0,0.0,0.0
2020-02-07,Queensland,Australia,5.0,0.0,0.0
2020-02-07,,United Arab Emirates,5.0,0.0,0.0
2020-02-07,New South Wales,Australia,4.0,0.0,2.0
2020-02-07,Victoria,Australia,4.0,0.0,0.0
2020-02-07,British Columbia,Canada,4.0,0.0,0.0
2020-02-07,,India,3.0,0.0,0.0
2020-02-07,,Italy,3.0,0.0,0.0
2020-02-07,,Philippines,3.0,1.0,0.0
2020-02-07,,UK,3.0,0.0,0.0
2020-02-07,South Australia,Australia,2.0,0.0,0.0
2020-02-07,"Toronto, ON",Canada,2.0,0.0,0.0
2020-02-07,,Russia,2.0,0.0,0.0
2020-02-07,"Chicago, IL",US,2.0,0.0,0.0
