MAL_ID,Genre
20973,Fantasy
20975,Sci-Fi
20975,Adventure
20975,Mecha
20977,Comedy
20977,School
20977,Seinen
20987,Comedy
20995,Hentai
20999,Game
20999,Slice of Life
20999,Comedy
20999,Parody
21001,Hentai
21009,Action
21009,Ecchi
21009,Sports
21013,Action
21013,Kids
21013,Super Power
21019,Kids
21019,Fantasy
21021,Adventure
21021,Fantasy
21021,Kids
21021,Sci-Fi
21025,Drama
21025,Military
21025,Thriller
21027,Drama
21027,Psychological
21027,Thriller
21031,Kids
21031,Magic
21031,Shoujo
21033,Comedy
21033,Ecchi
21033,Fantasy
21033,School
21037,Sci-Fi
21037,Mystery
21037,Space
21037,Fantasy
21039,Adventure
21039,Sci-Fi
21041,Slice of Life
21041,Romance
21041,Music
21041,Drama
21053,Comedy
21055,Music
21055,School
21059,Hentai
21065,Drama
21065,Music
21067,Slice of Life
21067,Comedy
21067,Josei
21069,Hentai
21073,Comedy
21073,Slice of Life
21075,Comedy
21075,Historical
21075,Parody
21077,Action
21077,Mecha
21081,Historical
21085,Action
21085,Fantasy
21085,Magic
21085,Seinen
21085,Supernatural
21089,Music
21097,Hentai
21099,Kids
21099,Fantasy
21101,Adventure
21101,Kids
21103,Music
21105,Comedy
21105,Romance
21105,Shounen Ai
21107,Action
21107,Mecha
21119,Drama
21119,Romance
21121,Romance
21121,Seinen
21129,Historical
21129,Kids
21129,Shoujo
21161,Comedy
21161,Kids
21163,Demons
21163,Kids
21163,Fantasy
21167,Fantasy
21177,Action
21177,Historical
21177,Mecha
21177,Sci-Fi
21179,Drama
21179,Martial Arts
21179,Fantasy
21179,Shoujo
21185,Romance
21185,School
21185,Shounen
21185,Sports
21189,Drama
21189,Music
21195,Action
21195,Fantasy
21195,Comedy
21201,Comedy
21201,School
21201,Shounen
21201,Sports
21215,Action
21215,Ecchi
21215,Martial Arts
21235,Action
21235,Adventure
21235,Magic
21235,Fantasy
21235,Shounen
21241,Comedy
21255,Adventure
21255,Drama
21255,Historical
21255,Mystery
21255,Supernatural
21267,Slice of Life
21273,Slice of Life
21273,Comedy
21275,Comedy
21277,Comedy
21277,Parody
21291,Comedy
21291,Fantasy
21291,Kids
21293,Comedy
21293,Fantasy
21293,Kids
21295,Comedy
21295,Fantasy
21295,Kids
21297,Comedy
21297,Fantasy
21297,Kids
21305,Fantasy
21325,Slice of Life
21325,Comedy
21325,Supernatural
21325,School
21327,Slice of Life
21327,Comedy
21327,School
21327,Shounen
21329,Adventure
21329,Slice of Life
21329,Mystery
21329,Historical
21329,Supernatural
21329,Fantasy
21329,Seinen
21333,Drama
21333,Music
21335,Sci-Fi
21335,Super Power
21339,Action
21339,Military
21339,Police
21339,Sci-Fi
21349,Hentai
21353,Action
21353,Sci-Fi
21353,Comedy
21353,Super Power
21353,Supernatural
21353,Shounen
21363,Hentai
21373,Action
21373,Ecchi
21373,Comedy
21393,Hentai
21395,Sci-Fi
21395,Comedy
21395,Seinen
21405,Slice of Life
21405,Comedy
21405,Romance
21405,School
21405,Seinen
21407,Action
21407,Magic
21407,Fantasy
21407,Shoujo
21409,Music
21415,Action
21415,Ecchi
21415,Fantasy
21415,School
21415,Seinen
21419,Action
21419,Mystery
21419,Police
21419,Shounen
21421,Magic
21427,Parody
21427,Comedy
21427,School
21427,Seinen
21431,Drama
21431,Mystery
21431,Sci-Fi
21431,Seinen
21433,Comedy
21433,Historical
21433,Mecha
21433,Parody
21433,Sci-Fi
21435,Adventure
21435,Comedy
21435,Slice of Life
21437,Action
21437,Sci-Fi
21437,Mecha
21439,Comedy
21439,Harem
21439,Music
21439,Romance
21439,School
21439,Shoujo
21441,Drama
21447,Adventure
21447,Mystery
21447,Kids
21451,Music
21467,Comedy
21467,Historical
21467,Kids
21469,Comedy
21469,Kids
21469,Sci-Fi
21469,Shounen
21471,Sci-Fi
21471,Music
21473,Action
21473,Supernatural
21473,Fantasy
21475,Comedy
21475,Historical
21475,Kids
21479,Adventure
21479,Sports
21483,Comedy
21483,Slice of Life
21485,Adventure
21485,Kids
21485,Slice of Life
21487,Slice of Life
21487,Comedy
21487,Shounen
21489,Slice of Life
21489,Comedy
21489,Shounen
21491,Action
21491,Comedy
21491,School
21491,Slice of Life
21493,Comedy
21493,Martial Arts
21493,Slice of Life
21495,Comedy
21495,School
21495,Shounen
21497,Action
21497,Historical
21497,Samurai
21507,Action
21507,Comedy
21507,Ecchi
21507,Shounen
21507,Supernatural
21509,Adventure
21509,Fantasy
21509,Comedy
21511,Action
21511,Military
21511,Sci-Fi
21511,Slice of Life
21511,School
21513,Hentai
21517,Kids
21521,Hentai
21521,School
21521,Yuri
21523,Action
21523,Game
21523,Shounen
21525,Comedy
21539,Comedy
21539,Kids
21541,Comedy
21545,Action
21545,Comedy
21545,Fantasy
21547,Action
21547,Comedy
21547,Fantasy
21549,Comedy
21549,Slice of Life
21551,Sci-Fi
21553,Kids
21557,Mystery
21557,Psychological
21557,Drama
21561,Adventure
21561,Comedy
21561,Mystery
21561,Supernatural
21563,Harem
21563,Supernatural
21563,Romance
21563,Fantasy
21563,Shoujo
21569,Adventure
21569,Kids
21569,Fantasy
21571,Adventure
21571,Comedy
21571,Fantasy
21571,Kids
21573,Action
21573,Music
21573,Sci-Fi
21575,Sci-Fi
21575,Mecha
21587,Sci-Fi
21591,Music
21591,Fantasy
21595,Action
21595,Fantasy
21595,Game
21595,Shounen
21597,Hentai
21599,Sci-Fi
21599,Comedy
21599,Ecchi
21603,Sci-Fi
21603,Comedy
21603,Super Power
21603,Supernatural
21603,Romance
21607,Music
21607,Dementia
21607,Fantasy
21635,Comedy
21635,School
21635,Slice of Life
21639,Action
21639,Game
21639,Fantasy
21639,Shounen
21641,Action
21641,Music
21647,Comedy
21647,Romance
21647,Slice of Life
21649,Slice of Life
21653,Action
21653,Sci-Fi
21653,Harem
21653,Comedy
21653,Ecchi
21653,Mecha
21659,Action
21659,Comedy
21659,Super Power
21659,School
21663,Action
21663,Samurai
21663,Sci-Fi
21667,Slice of Life
21667,Comedy
21667,School
21667,Seinen
21671,Comedy
21671,Sci-Fi
21671,Shounen
21677,Action
21677,Mecha
21677,Romance
21677,Sci-Fi
21677,Space
21679,Ecchi
21679,Comedy
21679,Romance
21679,Supernatural
21679,Shounen
21681,Slice of Life
21681,Comedy
21681,School
21695,Action
21695,Adventure
21695,Comedy
21695,Fantasy
21695,Kids
21701,Mystery
21701,Shounen
21703,Action
21703,Adventure
21703,Comedy
21703,Fantasy
21703,Kids
21707,Music
21707,Shoujo
21707,Sports
21711,Music
21711,Kids
21713,Kids
21715,Music
21715,Kids
21717,Music
21717,Kids
21729,Action
21729,Adventure
21729,Demons
21729,Game
21729,Shounen
21737,Comedy
21737,Drama
21737,Slice of Life
21743,Action
21743,Historical
21743,Shoujo
21743,Supernatural
21749,Music
21751,Hentai
21755,Action
21755,Comedy
21755,Sports
21755,Shounen
21761,Kids
21763,Kids
21765,Kids
21771,Shoujo
21773,Shoujo
21775,Slice of Life
21775,Comedy
21775,Romance
21775,School
21781,Romance
21781,School
21781,Shoujo
21797,Comedy
21797,School
21809,Ecchi
21809,Comedy
21809,Mecha
21809,Seinen
21821,Action
21821,Historical
21821,Mecha
21829,Hentai
21831,Kids
21831,Music
21831,Vampire
21833,Comedy
21833,Fantasy
21833,Kids
21833,Music
21835,Game
21843,Action
21843,Adventure
21843,Demons
21843,Supernatural
21843,Magic
21843,Fantasy
21845,Sci-Fi
21845,Drama
21845,Romance
21845,School
21851,Parody
21851,School
21851,Slice of Life
21853,Music
21853,Slice of Life
21853,School
21855,Mystery
21855,Comedy
21855,Supernatural
21861,Dementia
21861,Drama
21861,Horror
21861,Music
21863,Harem
21863,Slice of Life
21863,Comedy
21863,Ecchi
21863,Seinen
21867,Adventure
21867,Police
21867,Comedy
21867,Mystery
21867,Shounen
21869,Music
21875,Music
21877,Game
21877,Comedy
21877,Romance
21877,School
21877,Seinen
21879,Comedy
21881,Action
21881,Game
21881,Adventure
21881,Romance
21881,Fantasy
21891,Music
21899,Action
21899,Sci-Fi
21899,Comedy
21899,Historical
21899,Parody
21899,Samurai
21899,Shounen
21913,Comedy
21913,Historical
21913,Kids
21925,Hentai
21933,Comedy
21933,Fantasy
21933,Kids
21935,Comedy
21935,Fantasy
21935,Kids
21937,Comedy
21937,Fantasy
21937,Kids
21939,Adventure
21939,Slice of Life
21939,Mystery
21939,Historical
21939,Supernatural
21939,Fantasy
21939,Seinen
21941,Comedy
21941,Fantasy
21941,Kids
21943,Comedy
21943,Fantasy
21943,Kids
21945,Kids
21945,Fantasy
21945,Comedy
21947,Comedy
21947,Kids
21947,Fantasy
21951,Kids
21951,Fantasy
21951,Comedy
21953,Comedy
21953,Fantasy
21953,Kids
21955,Comedy
21955,Fantasy
21955,Kids
21957,Comedy
21957,Fantasy
21957,Kids
21959,Kids
21959,Fantasy
21959,Comedy
21961,Comedy
21961,Fantasy
21961,Kids
21963,Comedy
21963,Fantasy
21963,Kids
21967,Comedy
21967,Fantasy
21967,Kids
21969,Comedy
21969,Fantasy
21969,Kids
21971,Comedy
21971,Fantasy
21971,Kids
21973,Comedy
21973,Fantasy
21973,Kids
21975,Comedy
21975,Fantasy
21975,Kids
21981,Kids
21995,Comedy
21995,Drama
21995,Romance
21995,School
21995,Shoujo
21995,Slice of Life
21997,Action
21997,Adventure
21997,Comedy
21997,Shounen
21999,Action
21999,Adventure
21999,Comedy
21999,Shounen
22013,Comedy
22031,Action
22031,Historical
22031,Seinen
22035,Comedy
22035,Fantasy
22035,Kids
22037,Comedy
22037,Fantasy
22037,Kids
22037,Sci-Fi
22039,Hentai
22043,Action
22043,Adventure
22043,Comedy
22043,Fantasy
22043,Magic
22043,Shounen
22049,Action
22049,Music
22049,Sci-Fi
22053,Comedy
22053,Horror
22053,Mystery
22053,Supernatural
22055,Horror
22055,Mystery
22055,Supernatural
22057,Comedy
22057,Romance
22057,Seinen
22057,Supernatural
22059,Music
22065,Action
22065,Adventure
22065,Comedy
22065,Kids
22069,Hentai
22071,Comedy
22071,Romance
22071,Slice of Life
22081,Hentai
22093,Action
22093,Music
22097,Action
22097,Adventure
22097,Fantasy
22097,Magic
22097,Shounen
22099,Game
22099,Kids
22101,Adventure
22101,Romance
22101,Fantasy
22101,Shoujo
22111,Sports
22113,Comedy
22113,Fantasy
22113,School
22117,Action
22117,Supernatural
22117,Fantasy
22117,Seinen
22119,Hentai
22123,Comedy
22123,School
22123,Shoujo Ai
22125,Comedy
22125,School
22125,Shounen
22125,Sports
22131,Kids
22135,Drama
22135,Psychological
22135,Seinen
22135,Sports
22137,Action
22137,Demons
22145,Action
22145,Mystery
22145,Comedy
22145,Historical
22145,Demons
22145,Supernatural
22145,Shounen
22147,Comedy
22147,Drama
22147,Fantasy
22147,Magic
22157,Dementia
22159,Dementia
22161,Dementia
22163,Dementia
22165,Dementia
22167,Dementia
22169,Dementia
22171,Dementia
22173,Dementia
22175,Dementia
22177,Dementia
22179,Dementia
22181,Dementia
22189,Slice of Life
22189,Comedy
22189,Seinen
22197,Kids
22197,Sports
22199,Action
22199,Adventure
22199,Drama
22199,Fantasy
22199,Shounen
22205,Sports
22205,Shounen
22215,Music
22215,Shoujo
22215,Sports
22219,Comedy
22219,Slice of Life
22221,Historical
22225,Comedy
22225,Ecchi
22225,Fantasy
22231,Magic
22231,Romance
22231,Fantasy
22239,Magic
22241,Adventure
22247,Comedy
22247,Kids
22249,Kids
22249,Adventure
22255,Dementia
22255,Music
22265,Slice of Life
22265,Comedy
22265,Sports
22265,Drama
22265,School
22271,Fantasy
22271,Romance
22271,Shoujo
22271,Supernatural
22273,Game
22273,Psychological
22275,Comedy
22275,Slice of Life
22279,Historical
22279,Kids
22279,Samurai
22293,Music
22295,Historical
22295,Romance
22295,Fantasy
22295,Josei
22297,Action
22297,Fantasy
22297,Magic
22297,Supernatural
22313,Action
22313,Martial Arts
22319,Action
22319,Mystery
22319,Horror
22319,Psychological
22319,Supernatural
22319,Drama
22319,Seinen
22325,Slice of Life
22327,Adventure
22327,Music
22327,Fantasy
22329,Adventure
22329,Music
22329,Historical
22335,Comedy
22335,School
22335,Shounen
22335,Sports
22345,Comedy
22347,Fantasy
22347,Hentai
22347,Supernatural
22347,Demons
22359,Adventure
22361,Adventure
22361,Comedy
22361,Magic
22377,Action
22377,Game
22377,Martial Arts
22377,School
22381,Comedy
22381,Fantasy
22381,Kids
22385,Fantasy
22385,Music
22391,Dementia
22393,Music
22393,Kids
22393,Fantasy
22411,Music
22411,Romance
22413,Kids
22415,Fantasy
22415,Music
22417,Action
22417,Music
22419,Dementia
22421,Fantasy
22421,Kids
22427,Adventure
22427,Comedy
22427,Kids
22427,Music
22427,Sci-Fi
22427,Space
22429,Hentai
22429,Supernatural
22433,Action
22433,Military
22433,Fantasy
22433,Mecha
22433,Shounen
22435,Action
22435,Mecha
22435,Sci-Fi
22439,Comedy
22439,Kids
22439,Mystery
22441,Comedy
22441,Fantasy
22441,Kids
22443,Kids
22445,Fantasy
22445,Kids
22447,Fantasy
22447,Kids
22449,Kids
22449,Fantasy
22451,Kids
22451,Fantasy
22455,Fantasy
22455,Kids
22457,Fantasy
22457,Kids
22459,Fantasy
22459,Kids
22461,Fantasy
22461,Kids
22465,Fantasy
22465,Kids
22465,School
22465,Slice of Life
22467,Kids
22467,Music
22469,Kids
22469,Music
22471,Kids
22471,Music
22473,Kids
22473,Music
22477,Fantasy
22477,Kids
22479,Fantasy
22479,Kids
22481,Kids
22481,Fantasy
22483,Kids
22483,Fantasy
22485,Kids
22485,Fantasy
22487,Kids
22487,Fantasy
22489,Fantasy
22489,Kids
22491,Kids
22491,Fantasy
22493,Kids
22493,Fantasy
22495,Fantasy
22495,Kids
22497,Kids
22497,Fantasy
22499,Kids
22499,Fantasy
22503,Sci-Fi
22503,Slice of Life
22503,Comedy
22503,Kids
22503,School
22507,Sports
22507,Cars
22507,Seinen
22509,Historical
22511,Comedy
22511,Demons
22513,Music
22523,Historical
22535,Action
22535,Sci-Fi
22535,Horror
22535,Psychological
22535,Drama
22535,Seinen
22537,Dementia
22537,Horror
22537,Supernatural
22541,Comedy
22543,Hentai
22547,Action
22547,Adventure
22547,Fantasy
22547,Martial Arts
22561,Action
22561,Music
22563,Kids
22563,Fantasy
22565,Kids
22565,Fantasy
22567,Kids
22569,Kids
22569,Fantasy
22571,Kids
22571,Fantasy
22573,Kids
22573,Fantasy
22575,Kids
22575,Fantasy
22577,Kids
22577,Fantasy
22583,Sci-Fi
22583,Slice of Life
22583,Space
22583,Comedy
22583,Seinen
22585,Comedy
22591,Adventure
22591,Comedy
22591,Fantasy
22591,Shoujo
22591,Shounen Ai
22593,Comedy
22595,Comedy
22597,Comedy
22603,Adventure
22603,Fantasy
22603,Kids
22605,Kids
22605,Fantasy
22605,Sports
22607,Fantasy
22607,Kids
22609,Kids
22609,Sports
22611,Kids
22611,Fantasy
22613,Adventure
22613,Fantasy
22613,Kids
22615,Fantasy
22615,Kids
22617,Fantasy
22617,Kids
22619,Kids
22621,Adventure
22621,Fantasy
22621,Kids
22623,Fantasy
22623,Kids
22625,Adventure
22625,Fantasy
22625,Kids
22627,Fantasy
22627,Kids
22631,Comedy
22631,Parody
22633,Comedy
22633,Parody
22635,Comedy
22635,Parody
22637,Kids
22637,Fantasy
22639,Kids
22639,Magic
22641,Kids
22641,Supernatural
22643,Fantasy
22643,Kids
22645,Adventure
22645,Kids
22647,Fantasy
22647,Kids
22649,Fantasy
22649,Kids
22651,Kids
22651,Fantasy
22653,Fantasy
22653,Kids
22655,Hentai
22657,Comedy
22657,Sci-Fi
22661,Fantasy
22661,Shounen
22663,Action
22663,Fantasy
22663,Harem
22663,Romance
22663,School
22663,Supernatural
22669,Action
22669,Comedy
22669,Kids
22671,Slice of Life
22671,Comedy
22673,Comedy
22673,Sports
22675,Comedy
22675,Slice of Life
22677,Action
22677,Adventure
22677,Police
22677,Mecha
22677,Military
22677,Sci-Fi
22677,Seinen
22683,Fantasy
22683,Historical
22683,Kids
22687,Action
22687,Sci-Fi
22687,Space
22687,Horror
22687,Drama
22687,Seinen
22689,Action
22689,Horror
22689,Sci-Fi
22689,Space
22693,Fantasy
22693,Magic
22693,Romance
22693,Shoujo
22695,Action
22695,Adventure
22695,Comedy
22695,Super Power
22695,Martial Arts
22695,Fantasy
22695,Shounen
22699,Action
22699,Slice of Life
22699,Adventure
22699,Fantasy
22699,Martial Arts
22699,Comedy
22699,Super Power
22699,Shounen
22709,Comedy
22709,Kids
22711,Kids
22711,Comedy
22729,Action
22729,Military
22729,Sci-Fi
22729,Mecha
22733,Fantasy
22733,Shounen
22735,Game
22745,Harem
22745,Romance
22745,Shoujo
22755,Comedy
22755,Game
22755,Parody
22757,Slice of Life
22757,Comedy
22757,School
22759,Comedy
22763,Drama
22763,Mystery
22763,Seinen
22763,Supernatural
22777,Action
22777,Adventure
22777,Comedy
22777,Super Power
22777,Martial Arts
22777,Fantasy
22777,Shounen
22785,Comedy
22785,Romance
22785,School
22785,Shoujo Ai
22785,Slice of Life
22789,Comedy
22789,Slice of Life
22791,Drama
22791,Slice of Life
22815,Hentai
22817,Mystery
22817,Shounen
22819,Slice of Life
22819,Music
22819,School
22819,Shoujo
22821,Comedy
22821,Parody
22821,Super Power
22827,Adventure
22827,Comedy
22827,Ecchi
22827,Fantasy
22827,Magic
22827,School
22831,Sports
22831,Seinen
22835,Slice of Life
22835,Comedy
22835,Ecchi
22835,School
22839,Slice of Life
22839,School
22841,Dementia
22845,Comedy
22845,Kids
22847,Drama
22849,Comedy
22851,Sports
22851,Comedy
22859,Comedy
22865,Harem
22865,Comedy
22865,Supernatural
22865,School
22877,Action
22877,Harem
22877,Comedy
22877,Supernatural
22877,Romance
22877,Ecchi
22877,Fantasy
22877,School
22887,Adventure
22887,Kids
22893,Romance
22893,Shoujo
22901,Hentai
22943,Action
22943,Adventure
22943,Fantasy
22953,Martial Arts
22953,Comedy
22953,Parody
22955,Fantasy
22955,Comedy
22959,Slice of Life
22959,Comedy
22961,Slice of Life
22961,Romance
22973,Action
22973,Historical
22975,Comedy
22975,Horror
22975,Kids
22975,Shounen
22977,Comedy
22977,Horror
22977,Kids
22977,Shounen
22979,Adventure
22979,Comedy
22979,Ecchi
22979,Fantasy
22979,Magic
22979,School
22981,Adventure
22981,Comedy
22981,Ecchi
22981,Fantasy
22981,Magic
22981,School
22983,Comedy
22983,Fantasy
22983,Kids
22983,Supernatural
22983,Vampire
22985,Comedy
22985,Fantasy
22985,Kids
22985,Supernatural
22985,Vampire
22991,Comedy
22991,Kids
22991,School
22991,Slice of Life
22991,Supernatural
22993,Comedy
22993,Kids
22993,School
22993,Slice of Life
22995,Slice of Life
22997,Action
22997,Sci-Fi
22999,Historical
23001,Historical
23003,Historical
23003,Slice of Life
23005,Slice of Life
23007,Adventure
23007,Kids
23009,Adventure
23009,Kids
23011,Action
23011,Sports
23013,Comedy
23015,Kids
23015,Adventure
23015,Comedy
23023,Music
23029,Comedy
23029,Fantasy
23029,Music
23031,Drama
23031,Slice of Life
23033,Hentai
23037,Action
23037,Music
23037,Comedy
23037,Historical
23037,Shoujo
23043,Drama
23043,Music
23043,School
23043,Slice of Life
23047,Hentai
23051,Dementia
23053,Psychological
23055,Dementia
23057,Dementia
23057,Horror
23059,Dementia
23059,Horror
23061,Fantasy
23061,Music
23063,Game
23063,Dementia
23063,Horror
23065,Supernatural
23067,Action
23067,Sci-Fi
23067,Adventure
23067,Comedy
23067,Super Power
23067,Kids
23067,Mecha
23067,Shounen
23079,Romance
23079,Slice of Life
23079,Supernatural
23083,Kids
23083,Fantasy
23083,Magic
23083,Shoujo
23085,Comedy
23085,School
23085,Slice of Life
23089,Comedy
23089,Kids
23097,Comedy
23097,Kids
23099,Sci-Fi
23099,Comedy
23099,Mecha
23101,Hentai
23107,Comedy
23107,Fantasy
23107,Kids
23115,Mystery
23115,Comedy
23115,Super Power
23121,Comedy
23121,School
23121,Slice of Life
23125,Kids
23125,Slice of Life
23129,Magic
23129,Music
23129,Shoujo
23133,Action
23133,Drama
23133,Mecha
23133,Mystery
23133,Psychological
23133,Sci-Fi
23135,Music
23135,Slice of Life
23135,School
23135,Shoujo
23137,Military
23137,School
23149,Comedy
23149,Kids
23151,Music
23151,Slice of Life
23151,Shoujo
23153,Romance
23153,Comedy
23153,Harem
23153,Parody
23153,Shounen
23157,Magic
23157,Music
23171,Hentai
23177,Music
23177,Slice of Life
23177,Drama
23177,Romance
23177,Shoujo
23179,Comedy
23179,Supernatural
23181,Kids
23183,Comedy
23185,Comedy
23187,Comedy
23189,Comedy
23191,Comedy
23199,Action
23199,Mystery
23199,Supernatural
23201,Action
23201,Super Power
23201,Martial Arts
23201,Samurai
23201,Historical
23209,Drama
23209,Fantasy
23209,School
23209,Slice of Life
23213,Comedy
23213,Josei
23213,Slice of Life
23225,Comedy
23225,Shoujo Ai
23225,Slice of Life
23227,Slice of Life
23227,Comedy
23227,Romance
23227,Seinen
23229,Comedy
23233,Action
23233,Ecchi
23233,Fantasy
23233,Romance
23233,Harem
23233,Demons
23237,Comedy
23245,Comedy
23245,Sports
23247,Hentai
23249,Action
23249,Military
23249,Sci-Fi
23249,Space
23249,Drama
23251,Comedy
23251,Supernatural
23251,Shounen
23259,Action
23259,Mecha
23259,Sci-Fi
23259,Space
23265,Adventure
23265,Romance
23267,Slice of Life
23269,Slice of Life
23269,Comedy
23269,School
23269,Seinen
23273,Drama
23273,Music
23273,Romance
23273,School
23273,Shounen
23275,Music
23277,Harem
23277,Comedy
23277,Romance
23277,Ecchi
23277,School
23279,Military
23279,Sci-Fi
23279,Psychological
23281,Action
23281,Sci-Fi
23281,Police
23281,Psychological
23283,Mystery
23283,Psychological
23283,Thriller
23285,Slice of Life
23285,Comedy
23285,Kids
23289,Comedy
23289,Romance
23289,School
23293,Action
23293,Adventure
23293,Drama
23293,Seinen
23299,Action
23299,Adventure
23299,Comedy
23299,Fantasy
23299,Kids
23301,Action
23301,Adventure
23301,Comedy
23301,Kids
23301,Fantasy
23303,Drama
23303,Historical
23303,Slice of Life
23305,Hentai
23309,Action
23309,Harem
23309,Police
23309,Ecchi
23311,Action
23311,Demons
23311,Fantasy
23311,Magic
23311,Supernatural
23313,Comedy
23313,Kids
23315,Comedy
23315,Kids
23317,Action
23317,Mystery
23317,Comedy
23317,Historical
23317,Demons
23317,Supernatural
23317,Shounen
23319,Action
23319,Adventure
23319,Mecha
23319,Sci-Fi
23321,Action
23321,Game
23321,Adventure
23321,Magic
23321,Fantasy
23325,Action
23325,Mecha
23327,Space
23327,Comedy
23327,Sci-Fi
23333,Action
23333,Sci-Fi
23333,Super Power
23333,Psychological
23341,Comedy
23341,Magic
23343,Fantasy
23343,Slice of Life
23345,Slice of Life
23347,Comedy
23347,Kids
23349,Kids
23351,Adventure
23351,Horror
23351,Psychological
23351,Seinen
23351,Supernatural
23353,Action
23353,Drama
23353,Seinen
23359,Action
23359,Comedy
23359,Military
23361,Comedy
23363,Comedy
23363,Romance
23365,Music
23367,Comedy
23367,School
23369,Comedy
23375,Music
23383,Comedy
23383,Seinen
23385,Fantasy
23385,Slice of Life
23385,Supernatural
23387,Action
23387,Sci-Fi
23393,Adventure
23393,Kids
23393,Slice of Life
23399,Comedy
23399,Slice of Life
23401,School
23401,Slice of Life
23405,Shounen
23405,Supernatural
23407,Historical
23407,Drama
23409,Action
23409,Adventure
23409,Comedy
23409,Shounen
23421,Mystery
23421,Comedy
23421,Super Power
23421,Drama
23423,Comedy
23423,Ecchi
23423,Romance
23423,School
23423,Seinen
23425,Comedy
23425,Josei
23427,Slice of Life
23427,Comedy
23433,Slice of Life
23433,Comedy
23433,Josei
23439,Slice of Life
23441,Comedy
23441,Romance
23441,Shounen Ai
23447,Comedy
23447,Drama
23447,Romance
23447,Sci-Fi
23447,Slice of Life
23459,Action
23459,Comedy
23459,Fantasy
23475,Hentai
23477,Hentai
23479,Hentai
23483,Music
23487,Magic
23487,Comedy
23499,Comedy
23499,School
23499,Shounen
23511,Action
23511,Game
23511,Comedy
23511,Kids
23515,Fantasy
23517,Dementia
23517,Music
23519,Hentai
23523,Action
23523,Fantasy
23523,Historical
23537,Sports
23537,Kids
23539,Comedy
23539,Kids
23551,Comedy
23551,Slice of Life
23555,Kids
23555,Magic
23569,Slice of Life
23575,Comedy
23575,Historical
23575,Kids
23579,Romance
23579,School
23579,Shoujo
23581,Adventure
23581,Drama
23581,Historical
23581,Slice of Life
23583,Drama
23583,Historical
23583,Kids
23583,Shoujo
23583,Slice of Life
23585,Adventure
23585,Drama
23585,Slice of Life
23587,Comedy
23587,Drama
23587,Music
23593,Drama
23593,Slice of Life
23595,Sci-Fi
23595,Space
23595,Comedy
23597,Comedy
23605,Action
23607,Comedy
23607,Ecchi
23607,Kids
23607,Parody
23607,Shounen
23609,Comedy
23609,Ecchi
23609,Kids
23609,Parody
23609,Shounen
23611,Adventure
23611,Kids
23613,Comedy
23613,Parody
23613,Slice of Life
23615,Adventure
23615,Drama
23615,Historical
23615,Romance
23617,Kids
23617,Fantasy
23617,Comedy
23619,Comedy
23619,Ecchi
23619,Parody
23621,Romance
23621,Slice of Life
23623,Comedy
23623,School
23623,Seinen
23623,Slice of Life
23627,Comedy
23627,Parody
23633,Kids
23635,Kids
23637,Kids
23637,Music
23639,Kids
23639,Supernatural
23641,Fantasy
23641,Kids
23643,Kids
23643,Fantasy
23645,Fantasy
23645,Kids
23647,Comedy
23647,Kids
23647,Martial Arts
23647,Slice of Life
23651,Kids
23651,Comedy
23659,Drama
23661,Kids
23661,Fantasy
23665,Hentai
23673,Comedy
23673,Romance
23673,School
23673,Shoujo
23675,Fantasy
23675,Kids
23677,Comedy
23677,Hentai
23677,Historical
23679,Slice of Life
23679,Comedy
23679,Josei
23697,Action
23697,Comedy
23699,Action
23699,Seinen
23701,Slice of Life
23701,Comedy
23701,Romance
23701,School
23703,Adventure
23703,Sci-Fi
23707,Adventure
23707,Fantasy
23709,Fantasy
23711,Drama
23711,Historical
23713,Fantasy
23713,Kids
23719,Hentai
23721,Fantasy
23721,Kids
23723,Action
23723,Comedy
23725,Action
23725,Ecchi
23725,Magic
23725,Military
23725,Sci-Fi
23727,Fantasy
23727,Kids
23729,Comedy
23729,Fantasy
23729,Kids
23731,Kids
23733,Slice of Life
23733,Comedy
23735,Ecchi
23735,Comedy
23735,Mecha
23735,Seinen
23737,Comedy
23737,Sports
23737,Kids
23739,Adventure
23739,Fantasy
23741,Drama
23741,Historical
23741,School
23741,Slice of Life
23753,Magic
23753,Mecha
23753,Sci-Fi
23753,Supernatural
23755,Action
23755,Adventure
23755,Ecchi
23755,Fantasy
23755,Magic
23755,Shounen
23755,Supernatural
23759,Comedy
23759,Sports
23761,Hentai
23763,Adventure
23763,Fantasy
23763,Kids
23765,Historical
23765,Horror
23767,Historical
23767,Horror
23769,Comedy
23769,Shounen
23775,Action
23775,Drama
23775,Fantasy
23775,Shounen
23775,Super Power
23777,Action
23777,Super Power
23777,Drama
23777,Fantasy
23777,Shounen
23779,Comedy
23779,Shoujo
23781,Comedy
23787,Comedy
23787,Game
23799,Kids
23799,Music
23801,Adventure
23801,Fantasy
23801,Kids
23801,Mystery
23801,Sci-Fi
23815,Comedy
23815,Fantasy
23819,Action
23819,Adventure
23825,Action
23825,Adventure
23825,Fantasy
23825,Game
23829,Comedy
23829,Parody
23829,Sci-Fi
23829,Space
23831,Comedy
23835,Drama
23835,Sci-Fi
23835,Space
23837,Action
23837,Supernatural
23837,Thriller
23847,Slice of Life
23847,Comedy
23847,Drama
23847,Romance
23847,School
23849,Adventure
23849,Fantasy
23849,Kids
23855,Action
23855,Comedy
23855,Mecha
23855,Parody
23855,Sci-Fi
23857,Action
